code,prefix,database,value,token_id
EDU_course_Naturvidenskabelig faggruppe - Geografi,EDU,course,Naturvidenskabelig faggruppe - Geografi,31882
EDU_course_Kultur- og samfundsfaggruppe - Religion,EDU,course,Kultur- og samfundsfaggruppe - Religion,31883
EDU_course_Teknologihistorie,EDU,course,Teknologihistorie,31884
EDU_course_Teknikfag - proces levnedsmiddel og sundhed,EDU,course,Teknikfag - proces levnedsmiddel og sundhed,31885
EDU_course_Teknikfag - design og produktion,EDU,course,Teknikfag - design og produktion,31886
EDU_course_Naturvidenskabelig faggruppe - Biologi,EDU,course,Naturvidenskabelig faggruppe - Biologi,31887
EDU_course_Kinesisk begyndersprog,EDU,course,Kinesisk begyndersprog,31888
EDU_course_Latin begyndersprog,EDU,course,Latin begyndersprog,31889
EDU_course_Italiensk begyndersprog,EDU,course,Italiensk begyndersprog,31890
EDU_course_It,EDU,course,It,31891
EDU_course_Design og arkitektur,EDU,course,Design og arkitektur,31892
EDU_course_Tyrkisk begyndersprog,EDU,course,Tyrkisk begyndersprog,31893
EDU_course_Dans,EDU,course,Dans,31894
EDU_course_Kultur- og samfundsfaggruppe - Samfundsfag,EDU,course,Kultur- og samfundsfaggruppe - Samfundsfag,31895
EDU_course_Græsk begyndersprog,EDU,course,Græsk begyndersprog,31896
EDU_course_Musik og lydproduktion,EDU,course,Musik og lydproduktion,31897
EDU_course_Statik og styrkelære,EDU,course,Statik og styrkelære,31898
EDU_course_International teknologi og kultur,EDU,course,International teknologi og kultur,31899
EDU_course_Teknikfag - udvikling og produktion,EDU,course,Teknikfag - udvikling og produktion,31900
EDU_course_Arabisk begyndersprog,EDU,course,Arabisk begyndersprog,31901
EDU_course_Fysik-kemi,EDU,course,Fysik-kemi,31902
EDU_course_Geovidenskab,EDU,course,Geovidenskab,31903
EDU_course_Teknikfag,EDU,course,Teknikfag,31904
EDU_course_Virksomhedsinformation,EDU,course,Virksomhedsinformation,31905
EDU_course_Datalogi,EDU,course,Datalogi,31906
EDU_course_Statistik,EDU,course,Statistik,31907
EDU_course_Erhvervspsykologi,EDU,course,Erhvervspsykologi,31908
EDU_course_EU og internationalt økonomisk samarbejde,EDU,course,EU og internationalt økonomisk samarbejde,31909
EDU_course_Studieområdet del 2,EDU,course,Studieområdet del 2,31910
EDU_course_Dansk IT,EDU,course,Dansk IT,31911
EDU_course_Engelsk IT,EDU,course,Engelsk IT,31912
EDU_course_Russisk begyndersprog,EDU,course,Russisk begyndersprog,31913
EDU_course_Andet,EDU,course,Andet,31914
EDU_course_Filosofi og teknologi,EDU,course,Filosofi og teknologi,31915
EDU_course_Materialeteknologi,EDU,course,Materialeteknologi,31916
EDU_course_Projektfag,EDU,course,Projektfag,31917
EDU_course_Japansk begyndersprog,EDU,course,Japansk begyndersprog,31918
EDU_course_Tysk begyndersprog,EDU,course,Tysk begyndersprog,31919
EDU_course_Dansk som andetsprog,EDU,course,Dansk som andetsprog,31920
EDU_course_Astrofysik,EDU,course,Astrofysik,31921
EDU_course_Projektopgave,EDU,course,Projektopgave,31922
EDU_course_Kinesisk områdestudium,EDU,course,Kinesisk områdestudium,31923
EDU_course_Spansk fortsættersprog,EDU,course,Spansk fortsættersprog,31924
EDU_course_Byggeteknologi,EDU,course,Byggeteknologi,31925
EDU_course_Studieretningsopgave,EDU,course,Studieretningsopgave,31926
EDU_course_FyMa,EDU,course,FyMa,31927
EDU_course_Marketing,EDU,course,Marketing,31928
EDU_course_Studieområde del 1,EDU,course,Studieområde del 1,31929
EDU_course_Kultur/historie,EDU,course,Kultur/historie,31930
EDU_course_Science,EDU,course,Science,31931
EDU_course_Kvalitetsstyring,EDU,course,Kvalitetsstyring,31932
EDU_course_Islandsk,EDU,course,Islandsk,31933
EDU_course_Kulturfag,EDU,course,Kulturfag,31934
EDU_course_Arktisk teknologi,EDU,course,Arktisk teknologi,31935
EDU_course_Grønlandsk,EDU,course,Grønlandsk,31936
EDU_course_International (USA),EDU,course,International (USA),31937
EDU_course_Fødevareteknologi,EDU,course,Fødevareteknologi,31938
EDU_course_Nationaløkonomi,EDU,course,Nationaløkonomi,31939
EDU_course_Portugisisk begyndersprog,EDU,course,Portugisisk begyndersprog,31940
EDU_course_Teater,EDU,course,Teater,31941
EDU_course_Erhvervsinformatik,EDU,course,Erhvervsinformatik,31942
"EDU_course_Teknikfag byggeri og energi, el",EDU,course,"Teknikfag byggeri og energi, el",31943
EDU_course_Kinesisk fortsættersprog,EDU,course,Kinesisk fortsættersprog,31944
EDU_course_Verdenslitteratur,EDU,course,Verdenslitteratur,31945
EDU_course_level_C,EDU,course,level_C,31946
EDU_course_level_-,EDU,course,level_-,31947
EDU_course_level_B,EDU,course,level_B,31948
EDU_course_level_A,EDU,course,level_A,31949
