code,prefix,database,value,description,source,confidence,language
EDU_udd_6143,EDU,udd,6143,"Kommunikation, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6144,EDU,udd,6144,"Internationale udviklingsstudier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6145,EDU,udd,6145,"Kommunikation, kombination (RUC)",pt_dictionaries,highest,danish
EDU_udd_6147,EDU,udd,6147,"Journalistik, kand.2år (RUC)",pt_dictionaries,highest,danish
EDU_udd_6148,EDU,udd,6148,"Kultur- og sprogmødestudier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6150,EDU,udd,6150,"Virksomhedsstudier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6158,EDU,udd,6158,"Global development, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6160,EDU,udd,6160,"Communication Studies, combination (RUC)",pt_dictionaries,highest,danish
EDU_udd_6181,EDU,udd,6181,"Pædagogik, grunduddannelse (kand.)",pt_dictionaries,highest,danish
EDU_udd_6182,EDU,udd,6182,"Humanistisk, grunduddannelse (kand.)",pt_dictionaries,highest,danish
EDU_udd_6183,EDU,udd,6183,"Kunstnerisk, grunduddannelse (kand.)",pt_dictionaries,highest,danish
EDU_udd_6184,EDU,udd,6184,"Samfundsvidenskab, grunduddannelse (kand.)",pt_dictionaries,highest,danish
EDU_udd_6185,EDU,udd,6185,"Naturvidenskab, grunduddannelse (kand.)",pt_dictionaries,highest,danish
EDU_udd_620,EDU,udd,620,"Pædagogik, ivu (lvu)",pt_dictionaries,highest,danish
EDU_udd_6200,EDU,udd,6200,"Agrobiology, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6201,EDU,udd,6201,"Arkitekt, bach.",pt_dictionaries,highest,danish
EDU_udd_6202,EDU,udd,6202,"Arkitekt, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6203,EDU,udd,6203,"Arkitekt, bach.",pt_dictionaries,highest,danish
EDU_udd_6204,EDU,udd,6204,"Arkitekt, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6205,EDU,udd,6205,"Designer, bach.",pt_dictionaries,highest,danish
EDU_udd_6206,EDU,udd,6206,"Designer, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6230,EDU,udd,6230,"Landbrug, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6231,EDU,udd,6231,"Agricultural Economics, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6233,EDU,udd,6233,"Food Science and Technology, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6235,EDU,udd,6235,"Levnedsmiddel, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6237,EDU,udd,6237,"Havebrugsvidenskab, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6239,EDU,udd,6239,"Landscape Architecture, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6241,EDU,udd,6241,"Forest and Nature Management, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6242,EDU,udd,6242,"Design og analyse af konstruktioner, ingeniør bach.",pt_dictionaries,highest,danish
EDU_udd_6243,EDU,udd,6243,"Communication Technologies, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_6244,EDU,udd,6244,"Mechanical Engineering, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_6245,EDU,udd,6245,"Management Engineering, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_6246,EDU,udd,6246,"Materials and Nanotechnology, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_6247,EDU,udd,6247,"Structural Design and Analysis, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_6248,EDU,udd,6248,"Physics and Technology, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_625,EDU,udd,625,"Humanistisk/teologisk, ivu (lvu)",pt_dictionaries,highest,danish
EDU_udd_6260,EDU,udd,6260,"IT una, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6261,EDU,udd,6261,"IT-software, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6262,EDU,udd,6262,"Digital design og kommunikation, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6263,EDU,udd,6263,"Digital Innovation and Management, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6264,EDU,udd,6264,"Tværfaglig IT-udvikling, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6265,EDU,udd,6265,"Softwaredesign, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6266,EDU,udd,6266,"Games, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6267,EDU,udd,6267,"Neuroscience og neuroimaging (SDC), kand.2år",pt_dictionaries,highest,danish
EDU_udd_6268,EDU,udd,6268,"Informatik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6269,EDU,udd,6269,"Electrical Engineering, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_6270,EDU,udd,6270,"Electrical Engineering, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6285,EDU,udd,6285,"Teknisk informationsteknologi, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_6296,EDU,udd,6296,"Musikterapi, fællessemester (kand.) (AAU)",pt_dictionaries,highest,danish
EDU_udd_6297,EDU,udd,6297,"Humanistisk, fællesseminar (kand.) (AAU)",pt_dictionaries,highest,danish
EDU_udd_6298,EDU,udd,6298,"Musikterapi, fællessemester (bach.)",pt_dictionaries,highest,danish
EDU_udd_6299,EDU,udd,6299,"Humanistisk, fællessemester (bach.) (AAU)",pt_dictionaries,highest,danish
EDU_udd_630,EDU,udd,630,"Kunstnerisk, ivu (lvu)",pt_dictionaries,highest,danish
EDU_udd_6300,EDU,udd,6300,"Forhistorisk arkæologi, kand.",pt_dictionaries,highest,danish
EDU_udd_6301,EDU,udd,6301,"Neuroscience, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6302,EDU,udd,6302,"Dansk-nordisk, kand.",pt_dictionaries,highest,danish
EDU_udd_6303,EDU,udd,6303,"Dramaturgi, kand.",pt_dictionaries,highest,danish
EDU_udd_6304,EDU,udd,6304,"English, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6305,EDU,udd,6305,"Eskimologi, kand.",pt_dictionaries,highest,danish
EDU_udd_6306,EDU,udd,6306,"Etnografi og antropologi, kand.",pt_dictionaries,highest,danish
EDU_udd_6307,EDU,udd,6307,"Etnologi europæisk, kand.",pt_dictionaries,highest,danish
EDU_udd_6308,EDU,udd,6308,"Filosofi, kand.",pt_dictionaries,highest,danish
EDU_udd_6309,EDU,udd,6309,"Medievidenskab, kand.",pt_dictionaries,highest,danish
EDU_udd_6310,EDU,udd,6310,"Finsk, kand.",pt_dictionaries,highest,danish
EDU_udd_6311,EDU,udd,6311,"Nordisk folkemindevidenskab, kand.",pt_dictionaries,highest,danish
EDU_udd_6312,EDU,udd,6312,"Fransk, kand.",pt_dictionaries,highest,danish
EDU_udd_6313,EDU,udd,6313,"Interreligiøse islamstudier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6314,EDU,udd,6314,"Historie, kand.",pt_dictionaries,highest,danish
EDU_udd_6315,EDU,udd,6315,"Informatik, kand.",pt_dictionaries,highest,danish
EDU_udd_6316,EDU,udd,6316,"Idehistorie, kand.",pt_dictionaries,highest,danish
EDU_udd_6317,EDU,udd,6317,"Indiansk sprog og kultur, kand.",pt_dictionaries,highest,danish
EDU_udd_6318,EDU,udd,6318,"Indologi-indisk, kand.",pt_dictionaries,highest,danish
EDU_udd_6319,EDU,udd,6319,"Iransk, kand.",pt_dictionaries,highest,danish
EDU_udd_6320,EDU,udd,6320,"Italiensk, kand.",pt_dictionaries,highest,danish
EDU_udd_6321,EDU,udd,6321,"Contemporary Middle Eastern Studies, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6322,EDU,udd,6322,"Arkæologi klassisk, kand.",pt_dictionaries,highest,danish
EDU_udd_6323,EDU,udd,6323,"Klassisk filologi, kand.",pt_dictionaries,highest,danish
EDU_udd_6324,EDU,udd,6324,"Kunsthistorie, kand.",pt_dictionaries,highest,danish
EDU_udd_6325,EDU,udd,6325,"Sprogvidenskab, kand.",pt_dictionaries,highest,danish
EDU_udd_6326,EDU,udd,6326,"Litteraturhistorie, kand.",pt_dictionaries,highest,danish
EDU_udd_6327,EDU,udd,6327,"Litteraturvidenskab, kand.",pt_dictionaries,highest,danish
EDU_udd_6328,EDU,udd,6328,"Arkæologi middelalder, kand.",pt_dictionaries,highest,danish
EDU_udd_6329,EDU,udd,6329,"Musik, kand.",pt_dictionaries,highest,danish
EDU_udd_6330,EDU,udd,6330,"Nederlandsk, kand.",pt_dictionaries,highest,danish
EDU_udd_6331,EDU,udd,6331,"Nygræsk, kand.",pt_dictionaries,highest,danish
EDU_udd_6332,EDU,udd,6332,"Nærorientalsk oldtidskultur, kand.",pt_dictionaries,highest,danish
EDU_udd_6334,EDU,udd,6334,"Portugisisk, kand.",pt_dictionaries,highest,danish
EDU_udd_6335,EDU,udd,6335,"Pædagogik, kand.",pt_dictionaries,highest,danish
EDU_udd_6336,EDU,udd,6336,"Religionsvidenskab, kand.",pt_dictionaries,highest,danish
EDU_udd_6337,EDU,udd,6337,"Religionshistorie, kand.",pt_dictionaries,highest,danish
EDU_udd_6338,EDU,udd,6338,"Rumænsk, kand.",pt_dictionaries,highest,danish
EDU_udd_6340,EDU,udd,6340,"Semitisk, kand.",pt_dictionaries,highest,danish
EDU_udd_6342,EDU,udd,6342,"Slavisk sprog og kultur, kand.",pt_dictionaries,highest,danish
EDU_udd_6343,EDU,udd,6343,"Spansk, kand.",pt_dictionaries,highest,danish
EDU_udd_6344,EDU,udd,6344,"Teatervidenskab, kand.",pt_dictionaries,highest,danish
EDU_udd_6346,EDU,udd,6346,"Tysk, kand.",pt_dictionaries,highest,danish
EDU_udd_6347,EDU,udd,6347,"Ungarsk, kand.",pt_dictionaries,highest,danish
EDU_udd_6348,EDU,udd,6348,"Østasiatisk sprog og kultur, kand.",pt_dictionaries,highest,danish
EDU_udd_6349,EDU,udd,6349,"Audiologopædi, kand.",pt_dictionaries,highest,danish
EDU_udd_6350,EDU,udd,6350,"Basisforløb, åben grunduddannelse (kand.)",pt_dictionaries,highest,danish
EDU_udd_6351,EDU,udd,6351,"Historisk speciale, åben grunduddannelse (kand.)",pt_dictionaries,highest,danish
EDU_udd_6352,EDU,udd,6352,Kvinde-teknologikultur,pt_dictionaries,highest,danish
EDU_udd_6353,EDU,udd,6353,"Retorik, kand.",pt_dictionaries,highest,danish
EDU_udd_6354,EDU,udd,6354,"Designer, bach.",pt_dictionaries,highest,danish
EDU_udd_6359,EDU,udd,6359,"Designer, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6375,EDU,udd,6375,"Humanistisk, supplering 2 år",pt_dictionaries,highest,danish
EDU_udd_6380,EDU,udd,6380,"Humanistisk, sidefag",pt_dictionaries,highest,danish
EDU_udd_6381,EDU,udd,6381,"Samfundsvidenskab, sidefag",pt_dictionaries,highest,danish
EDU_udd_6382,EDU,udd,6382,"Naturvidenskab, sidefag",pt_dictionaries,highest,danish
EDU_udd_6383,EDU,udd,6383,"Pædagogik, sidefag",pt_dictionaries,highest,danish
EDU_udd_6384,EDU,udd,6384,"Musisk-æstetisk, sidefag",pt_dictionaries,highest,danish
EDU_udd_639,EDU,udd,639,"Samfundsvidenskab, ivu (lvu)",pt_dictionaries,highest,danish
EDU_udd_6393,EDU,udd,6393,"Pædagogik, supplering",pt_dictionaries,highest,danish
EDU_udd_6394,EDU,udd,6394,"Musisk-æstetisk, supplering",pt_dictionaries,highest,danish
EDU_udd_6395,EDU,udd,6395,"Teknisk, supplering",pt_dictionaries,highest,danish
EDU_udd_6396,EDU,udd,6396,"Naturvidenskab, supplering",pt_dictionaries,highest,danish
EDU_udd_6398,EDU,udd,6398,"Samfundsvidenskab, supplering",pt_dictionaries,highest,danish
EDU_udd_6399,EDU,udd,6399,"Humanistisk, supplering",pt_dictionaries,highest,danish
EDU_udd_6400,EDU,udd,6400,"Audiologopædi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6401,EDU,udd,6401,"Advanced migration studies, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6402,EDU,udd,6402,"Sprogpsykologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6405,EDU,udd,6405,"Dramaturgi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6406,EDU,udd,6406,"Engelsk, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6407,EDU,udd,6407,"Grønlandske og arktiske studier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6408,EDU,udd,6408,"Antropologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6409,EDU,udd,6409,"Europæisk etnologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6410,EDU,udd,6410,"Filmvidenskab, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6411,EDU,udd,6411,"Filosofi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6412,EDU,udd,6412,"Finsk, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6413,EDU,udd,6413,"Maritime Archaeology, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6414,EDU,udd,6414,"Folkemindevidenskab, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6415,EDU,udd,6415,"Arkæologi forhistorisk, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6416,EDU,udd,6416,"Fransk sprog, litteratur og kultur, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6417,EDU,udd,6417,"Historie, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6418,EDU,udd,6418,"Informatik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6419,EDU,udd,6419,"Idehistorie, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6420,EDU,udd,6420,"Indiansk sprog og kultur, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6421,EDU,udd,6421,"Indologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6422,EDU,udd,6422,"Italiensk sprog og kultur, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6423,EDU,udd,6423,"Iransk, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6424,EDU,udd,6424,"Arbejdslivsstudier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6425,EDU,udd,6425,"Arkæologi klassisk, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6426,EDU,udd,6426,"Klassisk filologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6428,EDU,udd,6428,"Kunsthistorie, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6429,EDU,udd,6429,"Litteraturhistorie, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6430,EDU,udd,6430,"Litteraturvidenskab, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6431,EDU,udd,6431,"Middelalder- og renæssancearkæologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6432,EDU,udd,6432,"Musikvidenskab/Musik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6433,EDU,udd,6433,"Nederlandsk, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6434,EDU,udd,6434,"Dansk, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6435,EDU,udd,6435,"Nordisk sprog og litteratur, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6436,EDU,udd,6436,"Nærorientalsk oldtidskultur, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6437,EDU,udd,6437,"Portugisisk, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6438,EDU,udd,6438,"Pædagogik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6439,EDU,udd,6439,"Religion studier/religionsvidenskab, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6440,EDU,udd,6440,"Religionssociologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6441,EDU,udd,6441,"Semitisk, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6442,EDU,udd,6442,"Slavisk sprog og kultur, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6443,EDU,udd,6443,"Spansk- og latinamerikansk sprog og kultur, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6444,EDU,udd,6444,"Sprogvidenskab og lingvistik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6445,EDU,udd,6445,"Teatervidenskab og performancestudier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6446,EDU,udd,6446,"Tysk sprog, litteratur og kultur, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6447,EDU,udd,6447,"Ungarsk, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6448,EDU,udd,6448,"Østasiatisk sprog og kultur, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6449,EDU,udd,6449,"Æstetik og kultur, kand.2år",pt_dictionaries,highest,danish
EDU_udd_645,EDU,udd,645,"Naturvidenskab, ivu (lvu)",pt_dictionaries,highest,danish
EDU_udd_6450,EDU,udd,6450,"Kultur og kulturformidling, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6451,EDU,udd,6451,"Sprog og international virksomhedskommunikation, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6452,EDU,udd,6452,"Multimedia arts, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6453,EDU,udd,6453,"Retorik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6454,EDU,udd,6454,"Dansk og international virksomhedskommunikation, kand.",pt_dictionaries,highest,danish
EDU_udd_6455,EDU,udd,6455,"Tourism, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6456,EDU,udd,6456,"Kulturformidling, kand.",pt_dictionaries,highest,danish
EDU_udd_6457,EDU,udd,6457,"International Studies, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6458,EDU,udd,6458,"Culture, Communication and Globalization, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6459,EDU,udd,6459,"Sustainable heritage management, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6460,EDU,udd,6460,"Humanistisk kombination, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6461,EDU,udd,6461,"Arkæologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6463,EDU,udd,6463,"Samfundsvidenskab una, bach.",pt_dictionaries,highest,danish
EDU_udd_6464,EDU,udd,6464,"Sustainable Tourism and Hospitality Management, master",pt_dictionaries,highest,danish
EDU_udd_6465,EDU,udd,6465,"Spanske- og spanskamerikanske studier (SDU), kand.2år",pt_dictionaries,highest,danish
EDU_udd_6466,EDU,udd,6466,"Spansk- og spanskamerikansk sprog, litteratur og kultur (AU), kand.2år",pt_dictionaries,highest,danish
EDU_udd_6467,EDU,udd,6467,"Spansk- og latinamerikansk sprog og kultur (AAU), kand.2år",pt_dictionaries,highest,danish
EDU_udd_6468,EDU,udd,6468,"Internationale studier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6469,EDU,udd,6469,"Environmental Engineering, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_6470,EDU,udd,6470,"Erhvervsøkonomi og jura, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6471,EDU,udd,6471,"Erhvervsøkonomi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6490,EDU,udd,6490,"Pædagogik, bifag",pt_dictionaries,highest,danish
EDU_udd_6491,EDU,udd,6491,"Humanistisk, bifag",pt_dictionaries,highest,danish
EDU_udd_6492,EDU,udd,6492,"Kunstnerisk, bifag/sidefag",pt_dictionaries,highest,danish
EDU_udd_6493,EDU,udd,6493,"Samfundsvidenskab, bifag/sidefag",pt_dictionaries,highest,danish
EDU_udd_6494,EDU,udd,6494,"Naturvidenskab, bifag/sidefag",pt_dictionaries,highest,danish
EDU_udd_6495,EDU,udd,6495,"Naturvidenskab una, bach.",pt_dictionaries,highest,danish
EDU_udd_6496,EDU,udd,6496,"Teknisk videnskab una, bach.",pt_dictionaries,highest,danish
EDU_udd_6497,EDU,udd,6497,"Sundhedsvidenskab una, bach.",pt_dictionaries,highest,danish
EDU_udd_6500,EDU,udd,6500,"Audiologopædi, bach.",pt_dictionaries,highest,danish
EDU_udd_6502,EDU,udd,6502,"Mellemøstens sprog og samfund-Nærorientalsk arkæologi, bach.",pt_dictionaries,highest,danish
EDU_udd_6504,EDU,udd,6504,"Sprogvidenskab og lingvistik, bach.",pt_dictionaries,highest,danish
EDU_udd_6505,EDU,udd,6505,"Mellemøstens sprog og samfund - Assyriologi, bach.",pt_dictionaries,highest,danish
EDU_udd_6506,EDU,udd,6506,"Medievidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_6507,EDU,udd,6507,"Interkulturel pædagogik og dansk som andetsprog, bach.",pt_dictionaries,highest,danish
EDU_udd_6508,EDU,udd,6508,"Interkulturel pædagogik og arabisk, bach.",pt_dictionaries,highest,danish
EDU_udd_6510,EDU,udd,6510,"Dramaturgi, bach.",pt_dictionaries,highest,danish
EDU_udd_6512,EDU,udd,6512,"Engelsk, bach.",pt_dictionaries,highest,danish
EDU_udd_6513,EDU,udd,6513,"Filosofi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6514,EDU,udd,6514,"Philosophy, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6516,EDU,udd,6516,"Antropologi, bach.",pt_dictionaries,highest,danish
EDU_udd_6518,EDU,udd,6518,"Etnologi europæisk, bach",pt_dictionaries,highest,danish
EDU_udd_6520,EDU,udd,6520,"Film- og medievidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_6522,EDU,udd,6522,"Filosofi, bach.",pt_dictionaries,highest,danish
EDU_udd_6524,EDU,udd,6524,"Finsk, bach.",pt_dictionaries,highest,danish
EDU_udd_6526,EDU,udd,6526,"Folkemindevidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_6528,EDU,udd,6528,"Arkæologi forhistorisk, bach.",pt_dictionaries,highest,danish
EDU_udd_6530,EDU,udd,6530,"Fransk sprog, litteratur og kultur, bach.",pt_dictionaries,highest,danish
EDU_udd_6532,EDU,udd,6532,"Biblioteksvidenskab, it og kommunikation, bach.",pt_dictionaries,highest,danish
EDU_udd_6534,EDU,udd,6534,"Historie, bach.",pt_dictionaries,highest,danish
EDU_udd_6536,EDU,udd,6536,"Kommunikation og digitale medier, bach.",pt_dictionaries,highest,danish
EDU_udd_6538,EDU,udd,6538,"Kommunikation og IT, bach.",pt_dictionaries,highest,danish
EDU_udd_6540,EDU,udd,6540,"Idehistorie, bach.",pt_dictionaries,highest,danish
EDU_udd_6542,EDU,udd,6542,"Indianske sprog og kulturer, bach.",pt_dictionaries,highest,danish
EDU_udd_6544,EDU,udd,6544,"Asienstudier, Indologi, bach.",pt_dictionaries,highest,danish
EDU_udd_6546,EDU,udd,6546,"Digital design med interaktionsstudier og IT, bach.",pt_dictionaries,highest,danish
EDU_udd_6548,EDU,udd,6548,"Asienstudier, Indonesisk/Sydøstasienstudier, bach.",pt_dictionaries,highest,danish
EDU_udd_6550,EDU,udd,6550,"Italiensk sprog og kultur, bach.",pt_dictionaries,highest,danish
EDU_udd_6552,EDU,udd,6552,"Persisk, bach.",pt_dictionaries,highest,danish
EDU_udd_6554,EDU,udd,6554,"Grønlandske og arktiske studier, bach.",pt_dictionaries,highest,danish
EDU_udd_6555,EDU,udd,6555,"Asienstudier, Thai/Sydøstasienstudier, bach.",pt_dictionaries,highest,danish
EDU_udd_6556,EDU,udd,6556,"Arkæologi klassisk, bach.",pt_dictionaries,highest,danish
EDU_udd_6558,EDU,udd,6558,"Rumænsk, bach.",pt_dictionaries,highest,danish
EDU_udd_6559,EDU,udd,6559,"Asienstudier, Japanstudier, bach.",pt_dictionaries,highest,danish
EDU_udd_6560,EDU,udd,6560,"Klassisk filologi, bach.",pt_dictionaries,highest,danish
EDU_udd_6561,EDU,udd,6561,"Asienstudier, Kinastudier, bach.",pt_dictionaries,highest,danish
EDU_udd_6562,EDU,udd,6562,"Film- og medievidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_6564,EDU,udd,6564,"Asienstudier, Koreastudier, bach.",pt_dictionaries,highest,danish
EDU_udd_6566,EDU,udd,6566,"Asienstudier, Tibetologi, bach.",pt_dictionaries,highest,danish
EDU_udd_6568,EDU,udd,6568,"Anvendt filosofi, bach.",pt_dictionaries,highest,danish
EDU_udd_6570,EDU,udd,6570,"Humanistisk una, bach.",pt_dictionaries,highest,danish
EDU_udd_6572,EDU,udd,6572,"Uddannelsesvidenskab, kand.2år",pt_dictionaries,highest,danish
EDU_udd_6574,EDU,udd,6574,"Indoeuropæisk, bach.",pt_dictionaries,highest,danish
EDU_udd_6576,EDU,udd,6576,"Europæisk business, bach.",pt_dictionaries,highest,danish
EDU_udd_6578,EDU,udd,6578,"Kunsthistorie, bach.",pt_dictionaries,highest,danish
EDU_udd_6580,EDU,udd,6580,"Litteraturhistorie, bach.",pt_dictionaries,highest,danish
EDU_udd_6582,EDU,udd,6582,"Litteraturvidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_6584,EDU,udd,6584,"Middelalder- og renæssancearkæologi, bach.",pt_dictionaries,highest,danish
EDU_udd_6586,EDU,udd,6586,"Musik/Musikvidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_6588,EDU,udd,6588,"Nederlandsk, bach.",pt_dictionaries,highest,danish
EDU_udd_659,EDU,udd,659,"Teknisk, ivu (lvu)",pt_dictionaries,highest,danish
EDU_udd_6590,EDU,udd,6590,"Dansk, bach.",pt_dictionaries,highest,danish
EDU_udd_6592,EDU,udd,6592,"Nordisk sprog og litteratur, bach.",pt_dictionaries,highest,danish
EDU_udd_6594,EDU,udd,6594,"Mellemøstens sprog og samfund - Ægyptologi, bach.",pt_dictionaries,highest,danish
EDU_udd_6596,EDU,udd,6596,"Øst- og sydøsteuropastudier, balkanstudier, bach.",pt_dictionaries,highest,danish
EDU_udd_6598,EDU,udd,6598,"Nærorientalsk oldtidskultur, bach.",pt_dictionaries,highest,danish
EDU_udd_6599,EDU,udd,6599,"Signal Processing and Acoustics, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_6600,EDU,udd,6600,"Mellemøstens sprog og samfund-arabisk, bach.",pt_dictionaries,highest,danish
EDU_udd_6602,EDU,udd,6602,"Mellemøstens sprog og samfund-hebraisk, bach.",pt_dictionaries,highest,danish
EDU_udd_6604,EDU,udd,6604,"Portugisisk, bach.",pt_dictionaries,highest,danish
EDU_udd_6606,EDU,udd,6606,"Pædagogik, bach.",pt_dictionaries,highest,danish
EDU_udd_6608,EDU,udd,6608,"Uddannelsesvidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_6610,EDU,udd,6610,"Mellemøstens sprog og samfund-persisk, bach.",pt_dictionaries,highest,danish
EDU_udd_6612,EDU,udd,6612,"Religionshistorie, bach.",pt_dictionaries,highest,danish
EDU_udd_6614,EDU,udd,6614,"Mellemøstens sprog og samfund-tyrkisk, bach.",pt_dictionaries,highest,danish
EDU_udd_6616,EDU,udd,6616,"Semitisk, bach.",pt_dictionaries,highest,danish
EDU_udd_6617,EDU,udd,6617,"Sprog og internationale studier-engelsk, bach.",pt_dictionaries,highest,danish
EDU_udd_6618,EDU,udd,6618,"Language and International Studies-English, bach.",pt_dictionaries,highest,danish
EDU_udd_6620,EDU,udd,6620,"Østeuropastudier, bach.",pt_dictionaries,highest,danish
EDU_udd_6622,EDU,udd,6622,"Mellemøstens sprog og samfund, bach.",pt_dictionaries,highest,danish
EDU_udd_6624,EDU,udd,6624,"Elektrisk energiteknologi, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_6626,EDU,udd,6626,"Kemi og bioteknologi, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_6628,EDU,udd,6628,"Maskinteknik, ing.prof.bach.",pt_dictionaries,highest,danish
