code,prefix,database,value,description,description_da,description_en,source,confidence,language,parent_code,hierarchy_level
EDU_audd_7232,EDU,audd,7232,"Teologi, cand.theol.","Teologi, cand.theol.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8150,EDU,audd,8150,"Molekylær biomedicin /Molekylær medicin, bach.","Molekylær biomedicin /Molekylær medicin, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8052,EDU,audd,8052,"Teknoantropologi, bach.","Teknoantropologi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6650,EDU,audd,6650,"Moderne Indien og Sydasienstudier, bach.","Moderne Indien og Sydasienstudier, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7231,EDU,audd,7231,"Teologi, bach.","Teologi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3033,EDU,audd,3033,"Sprogvidenskab-lingvistik, cand.mag.","Sprogvidenskab-lingvistik, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3335,EDU,audd,3335,"Kommunikation og digitale medier, bach.","Kommunikation og digitale medier, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3000,EDU,audd,3000,"Bioteknologi, cand.polyt.","Bioteknologi, cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6269,EDU,audd,6269,"Electrical Engineering, cand.polyt.","Electrical Engineering, cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7747,EDU,audd,7747,"Pædagogisk filosofi, c.pæd.","Pædagogisk filosofi, c.pæd.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6814,EDU,audd,6814,"Religion studier/religionsvidenskab, kand.","Religion studier/religionsvidenskab, kand.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6561,EDU,audd,6561,"Asienstudier, Kinastudier, bach.","Asienstudier, Kinastudier, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8040,EDU,audd,8040,"Medicinalkemi, bach.","Medicinalkemi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3124,EDU,audd,3124,"By-, energi- og miljøplanlægning, ing.bach.","By-, energi- og miljøplanlægning, ing.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8352,EDU,audd,8352,"Techno-Anthropology, cand.scient.","Techno-Anthropology, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5281,EDU,audd,5281,"Softwareteknologi, ing.prof.bach.","Softwareteknologi, ing.prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5213,EDU,audd,5213,"Robotics, civilingeniør cand.polyt.","Robotics, civilingeniør cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3343,EDU,audd,3343,"Audiologopædi, bach.","Audiologopædi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8271,EDU,audd,8271,"Landinspektørvidenskab, bach.","Landinspektørvidenskab, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8151,EDU,audd,8151,"Medicinal Chemistry, cand.scient.","Medicinal Chemistry, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3126,EDU,audd,3126,"Surveying Planning and Land Management,cand.scient.tech.","Surveying Planning and Land Management,cand.scient.tech.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8140,EDU,audd,8140,"Kemi og teknologi, ing.bach.","Kemi og teknologi, ing.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8186,EDU,audd,8186,"Geografi/Geografi og geoinformatik, bach.","Geografi/Geografi og geoinformatik, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3105,EDU,audd,3105,"Software, ing.bach.","Software, ing.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3032,EDU,audd,3032,"Lingvistik, bach.","Lingvistik, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5249,EDU,audd,5249,"Electronics, civilingeniør cand.polyt.","Electronics, civilingeniør cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8292,EDU,audd,8292,"Nanoscience, bach.","Nanoscience, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7116,EDU,audd,7116,"Samfundsfag, cand.soc.","Samfundsfag, cand.soc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8272,EDU,audd,8272,"Surveying, Planning and Land Management, cand.geom.","Surveying, Planning and Land Management, cand.geom.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5022,EDU,audd,5022,"Designer Design for People, cand.design","Designer Design for People, cand.design",,CSV:EDU_audd,medium,danish,,
EDU_audd_5514,EDU,audd,5514,"Erhvervssprogligt grundstudium, engelsk-russisk","Erhvervssprogligt grundstudium, engelsk-russisk",,CSV:EDU_audd,medium,danish,,
EDU_audd_9041,EDU,audd,9041,Pædagogikum i fransk,Pædagogikum i fransk,,CSV:EDU_audd,medium,danish,,
EDU_audd_5023,EDU,audd,5023,"Designer Design for Planet, cand.design","Designer Design for Planet, cand.design",,CSV:EDU_audd,medium,danish,,
EDU_audd_5024,EDU,audd,5024,"Designer Design for Play, cand.design","Designer Design for Play, cand.design",,CSV:EDU_audd,medium,danish,,
EDU_audd_3146,EDU,audd,3146,"Didaktik, musikpædagogik, cand.pæd.","Didaktik, musikpædagogik, cand.pæd.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5513,EDU,audd,5513,"Erhvervssprogligt grundstudium, engelsk-portugisisk","Erhvervssprogligt grundstudium, engelsk-portugisisk",,CSV:EDU_audd,medium,danish,,
EDU_audd_9040,EDU,audd,9040,Pædagogikum i tysk,Pædagogikum i tysk,,CSV:EDU_audd,medium,danish,,
EDU_audd_7004,EDU,audd,7004,"STEM-undervisning, cand.scient.","STEM-undervisning, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3043,EDU,audd,3043,"Designer - Industrielt design og Accessory, bach.","Designer - Industrielt design og Accessory, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5512,EDU,audd,5512,"Erhvervssprogligt grundstudium, engelsk-italiensk","Erhvervssprogligt grundstudium, engelsk-italiensk",,CSV:EDU_audd,medium,danish,,
EDU_audd_5089,EDU,audd,5089,"Global ledelse og design af produktionsnetværk (GMM), ing.prof.bach.","Global ledelse og design af produktionsnetværk (GMM), ing.prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_1008,EDU,audd,1008,8. klasse,8. klasse,,CSV:EDU_audd,medium,danish,,
EDU_audd_1023,EDU,audd,1023,3. real,3. real,,CSV:EDU_audd,medium,danish,,
EDU_audd_1007,EDU,audd,1007,7. klasse,7. klasse,,CSV:EDU_audd,medium,danish,,
EDU_audd_1097,EDU,audd,1097,Anden dansk studentereksamen,Anden dansk studentereksamen,,CSV:EDU_audd,medium,danish,,
EDU_audd_5724,EDU,audd,5724,"Organisation, HD-2.del","Organisation, HD-2.del",,CSV:EDU_audd,medium,danish,,
EDU_audd_1009,EDU,audd,1009,9. klasse,9. klasse,,CSV:EDU_audd,medium,danish,,
EDU_audd_1010,EDU,audd,1010,10. klasse,10. klasse,,CSV:EDU_audd,medium,danish,,
EDU_audd_1081,EDU,audd,1081,"3.g, nysproglig linie","3.g, nysproglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_260,EDU,audd,260,"Service, ivu (amu)","Service, ivu (amu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_200,EDU,audd,200,1-6 år ivu,1-6 år ivu,,CSV:EDU_audd,medium,danish,,
EDU_audd_210,EDU,audd,210,9-10 år ivu,9-10 år ivu,,CSV:EDU_audd,medium,danish,,
EDU_audd_215,EDU,audd,215,"Studentereksamen mv., ivu","Studentereksamen mv., ivu",,CSV:EDU_audd,medium,danish,,
EDU_audd_539,EDU,audd,539,Samfundsvidenskab ivu (mvu),Samfundsvidenskab ivu (mvu),,CSV:EDU_audd,medium,danish,,
EDU_audd_490,EDU,audd,490,"Social/sundhed, ivu (kvu)","Social/sundhed, ivu (kvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_360,EDU,audd,360,"Service, ivu (eud)","Service, ivu (eud)",,CSV:EDU_audd,medium,danish,,
EDU_audd_1095,EDU,audd,1095,Uoplyst (indvandrernes uddannelse),Uoplyst (indvandrernes uddannelse),,CSV:EDU_audd,medium,danish,,
EDU_audd_339,EDU,audd,339,"Handel/kontor, ivu (eud)","Handel/kontor, ivu (eud)",,CSV:EDU_audd,medium,danish,,
EDU_audd_1,EDU,audd,1,Ingen uddannelse ivu,Ingen uddannelse ivu,,CSV:EDU_audd,medium,danish,,
EDU_audd_425,EDU,audd,425,"Formidling/erhvervssprog, ivu (kvu)","Formidling/erhvervssprog, ivu (kvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_1071,EDU,audd,1071,"3.g, matematisk-fysisk linie","3.g, matematisk-fysisk linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_9661,EDU,audd,9661,Værkstedsskoleforløb una,Værkstedsskoleforløb una,,CSV:EDU_audd,medium,danish,,
EDU_audd_9144,EDU,audd,9144,Korrespondent,Korrespondent,,CSV:EDU_audd,medium,danish,,
EDU_audd_1049,EDU,audd,1049,"2.g, matematisk-sproglig fælleslinie","2.g, matematisk-sproglig fælleslinie",,CSV:EDU_audd,medium,danish,,
EDU_audd_1022,EDU,audd,1022,2. real,2. real,,CSV:EDU_audd,medium,danish,,
EDU_audd_1080,EDU,audd,1080,"3.g, sproglig linie una","3.g, sproglig linie una",,CSV:EDU_audd,medium,danish,,
EDU_audd_1072,EDU,audd,1072,"3.g, matematisk-naturfaglig linie","3.g, matematisk-naturfaglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_8805,EDU,audd,8805,"Gymnasiepædagogik ledelse, master","Gymnasiepædagogik ledelse, master",,CSV:EDU_audd,medium,danish,,
EDU_audd_9224,EDU,audd,9224,HD una,HD una,,CSV:EDU_audd,medium,danish,,
EDU_audd_1032,EDU,audd,1032,2. hf,2. hf,,CSV:EDU_audd,medium,danish,,
EDU_audd_5725,EDU,audd,5725,"Regnskabsvæsen, HD-2.del","Regnskabsvæsen, HD-2.del",,CSV:EDU_audd,medium,danish,,
EDU_audd_520,EDU,audd,520,"Pædagogik, ivu (mvu)","Pædagogik, ivu (mvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_439,EDU,audd,439,"Samfundsfaglig, ivu (kvu)","Samfundsfaglig, ivu (kvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_380,EDU,audd,380,"Jordbrug/fiskeri, ivu (eud)","Jordbrug/fiskeri, ivu (eud)",,CSV:EDU_audd,medium,danish,,
EDU_audd_220,EDU,audd,220,"Pædagogik, ivu (amu)","Pædagogik, ivu (amu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_595,EDU,audd,595,"Forsvar, ivu (mvu)","Forsvar, ivu (mvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_9468,EDU,audd,9468,Barneplejerske,Barneplejerske,,CSV:EDU_audd,medium,danish,,
EDU_audd_1082,EDU,audd,1082,"3.g, klassisksproglig linie","3.g, klassisksproglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_1006,EDU,audd,1006,6. klasse,6. klasse,,CSV:EDU_audd,medium,danish,,
EDU_audd_525,EDU,audd,525,"Formidling/erhvervssprog, ivu (mvu)","Formidling/erhvervssprog, ivu (mvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_358,EDU,audd,358,"Teknik/industri i øvrigt, ivu (eud)","Teknik/industri i øvrigt, ivu (eud)",,CSV:EDU_audd,medium,danish,,
EDU_audd_659,EDU,audd,659,"Teknisk, ivu (lvu)","Teknisk, ivu (lvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_580,EDU,audd,580,"Jordbrug/fiskeri, ivu (mvu)","Jordbrug/fiskeri, ivu (mvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_639,EDU,audd,639,"Samfundsvidenskab, ivu (lvu)","Samfundsvidenskab, ivu (lvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_459,EDU,audd,459,"Teknisk, ivu (kvu)","Teknisk, ivu (kvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_559,EDU,audd,559,"Teknisk, ivu (mvu)","Teknisk, ivu (mvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_385,EDU,audd,385,"Transport mv., ivu (eud)","Transport mv., ivu (eud)",,CSV:EDU_audd,medium,danish,,
EDU_audd_9636,EDU,audd,9636,Gulvbelægningsarbejder,Gulvbelægningsarbejder,,CSV:EDU_audd,medium,danish,,
EDU_audd_3965,EDU,audd,3965,Blomsterbinder,Blomsterbinder,,CSV:EDU_audd,medium,danish,,
EDU_audd_1084,EDU,audd,1084,"3.g, musiksproglig linie","3.g, musiksproglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_5117,EDU,audd,5117,"Pædagogisk arbejde, diplomuddannelse","Pædagogisk arbejde, diplomuddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_8850,EDU,audd,8850,"Offentlig administration (MPA), master","Offentlig administration (MPA), master",,CSV:EDU_audd,medium,danish,,
EDU_audd_8601,EDU,audd,8601,"Skat, diplomuddannelse","Skat, diplomuddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_8857,EDU,audd,8857,"Humanistisk organisationsudvikling, master","Humanistisk organisationsudvikling, master",,CSV:EDU_audd,medium,danish,,
EDU_audd_205,EDU,audd,205,7-8 år ivu,7-8 år ivu,,CSV:EDU_audd,medium,danish,,
EDU_audd_1098,EDU,audd,1098,Udenlandsk studentereksamen,Udenlandsk studentereksamen,,CSV:EDU_audd,medium,danish,,
EDU_audd_375,EDU,audd,375,"Levnedsmiddel/husholdning, ivu (eud)","Levnedsmiddel/husholdning, ivu (eud)",,CSV:EDU_audd,medium,danish,,
EDU_audd_620,EDU,audd,620,"Pædagogik, ivu (lvu)","Pædagogik, ivu (lvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_353,EDU,audd,353,"Bygge/anlæg, ivu (eud)","Bygge/anlæg, ivu (eud)",,CSV:EDU_audd,medium,danish,,
EDU_audd_9197,EDU,audd,9197,Kunsthåndværker una,Kunsthåndværker una,,CSV:EDU_audd,medium,danish,,
EDU_audd_8816,EDU,audd,8816,"Retorik, master","Retorik, master",,CSV:EDU_audd,medium,danish,,
EDU_audd_8632,EDU,audd,8632,Sundhedsfaglig diplomuddannelse,Sundhedsfaglig diplomuddannelse,,CSV:EDU_audd,medium,danish,,
EDU_audd_5557,EDU,audd,5557,"Tysk, erhvervssproglig diplomprøve ED","Tysk, erhvervssproglig diplomprøve ED",,CSV:EDU_audd,medium,danish,,
EDU_audd_5552,EDU,audd,5552,"Fransk, erhvervssproglig diplomprøve ED","Fransk, erhvervssproglig diplomprøve ED",,CSV:EDU_audd,medium,danish,,
EDU_audd_285,EDU,audd,285,"Transport mv., ivu (amu)","Transport mv., ivu (amu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_600,EDU,audd,600,"Kandidat una, ivu (lvu)","Kandidat una, ivu (lvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_3851,EDU,audd,3851,Akademiuddannelse i Ungdomspædagogik,Akademiuddannelse i Ungdomspædagogik,,CSV:EDU_audd,medium,danish,,
EDU_audd_354,EDU,audd,354,"Jern/metal, ivu (eud)","Jern/metal, ivu (eud)",,CSV:EDU_audd,medium,danish,,
EDU_audd_720,EDU,audd,720,"Ph.d. una, ivu (ph.d.)","Ph.d. una, ivu (ph.d.)",,CSV:EDU_audd,medium,danish,,
EDU_audd_690,EDU,audd,690,"Social/sundhed, ivu (lvu)","Social/sundhed, ivu (lvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_1069,EDU,audd,1069,"3.g, matematisk-sproglig fælleslinie","3.g, matematisk-sproglig fælleslinie",,CSV:EDU_audd,medium,danish,,
EDU_audd_390,EDU,audd,390,"Social/sundhed, ivu (eud)","Social/sundhed, ivu (eud)",,CSV:EDU_audd,medium,danish,,
EDU_audd_258,EDU,audd,258,"Teknik/industri i øvrigt, ivu (amu)","Teknik/industri i øvrigt, ivu (amu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_253,EDU,audd,253,"Bygge/anlæg, ivu (amu)","Bygge/anlæg, ivu (amu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_625,EDU,audd,625,"Humanistisk/teologisk, ivu (lvu)","Humanistisk/teologisk, ivu (lvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_3834,EDU,audd,3834,Merkonom i økonomistyring,Merkonom i økonomistyring,,CSV:EDU_audd,medium,danish,,
EDU_audd_3824,EDU,audd,3824,Merkonom i regnskabsvæsen,Merkonom i regnskabsvæsen,,CSV:EDU_audd,medium,danish,,
EDU_audd_5722,EDU,audd,5722,"Finansiering, HD-2.del","Finansiering, HD-2.del",,CSV:EDU_audd,medium,danish,,
EDU_audd_9564,EDU,audd,9564,Søfartskoleuddannelse una,Søfartskoleuddannelse una,,CSV:EDU_audd,medium,danish,,
EDU_audd_3826,EDU,audd,3826,Merkonom i personaleadministration,Merkonom i personaleadministration,,CSV:EDU_audd,medium,danish,,
EDU_audd_5556,EDU,audd,5556,"Spansk, erhvervssproglig diplomprøve ED","Spansk, erhvervssproglig diplomprøve ED",,CSV:EDU_audd,medium,danish,,
EDU_audd_1011,EDU,audd,1011,11. klasse,11. klasse,,CSV:EDU_audd,medium,danish,,
EDU_audd_480,EDU,audd,480,"Jordbrug/fiskeri, ivu (kvu)","Jordbrug/fiskeri, ivu (kvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_495,EDU,audd,495,"Forsvar/politi, ivu (kvu)","Forsvar/politi, ivu (kvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_8519,EDU,audd,8519,"Ledelse, diplomuddannelse","Ledelse, diplomuddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_2411,EDU,audd,2411,"Husholdningskursus, alment","Husholdningskursus, alment",,CSV:EDU_audd,medium,danish,,
EDU_audd_3746,EDU,audd,3746,Datanom i systemudvikling,Datanom i systemudvikling,,CSV:EDU_audd,medium,danish,,
EDU_audd_1040,EDU,audd,1040,"1.g, matematisk-sproglig fælleslinie","1.g, matematisk-sproglig fælleslinie",,CSV:EDU_audd,medium,danish,,
EDU_audd_590,EDU,audd,590,"Social/sundhed, ivu (mvu)","Social/sundhed, ivu (mvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_1070,EDU,audd,1070,"3.g, matematisk linie una","3.g, matematisk linie una",,CSV:EDU_audd,medium,danish,,
EDU_audd_430,EDU,audd,430,"Kunstnerisk, ivu (kvu)","Kunstnerisk, ivu (kvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_645,EDU,audd,645,"Naturvidenskab, ivu (lvu)","Naturvidenskab, ivu (lvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_8854,EDU,audd,8854,"Organisationspsykologi, master","Organisationspsykologi, master",,CSV:EDU_audd,medium,danish,,
EDU_audd_8848,EDU,audd,8848,"Business administration (MBA), master","Business administration (MBA), master",,CSV:EDU_audd,medium,danish,,
EDU_audd_5721,EDU,audd,5721,"Afsætningsøkonomi, HD-2.del","Afsætningsøkonomi, HD-2.del",,CSV:EDU_audd,medium,danish,,
EDU_audd_254,EDU,audd,254,"Jern/metal, ivu (amu)","Jern/metal, ivu (amu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_700,EDU,audd,700,"Bachelor una, ivu (bachelor)","Bachelor una, ivu (bachelor)",,CSV:EDU_audd,medium,danish,,
EDU_audd_500,EDU,audd,500,"Mellemlang videregående uddannelse una, ivu(MVU)","Mellemlang videregående uddannelse una, ivu(MVU)",,CSV:EDU_audd,medium,danish,,
EDU_audd_5726,EDU,audd,5726,"Udenrigshandel, HD-2.del","Udenrigshandel, HD-2.del",,CSV:EDU_audd,medium,danish,,
EDU_audd_8503,EDU,audd,8503,"Pædagogik, diplomuddannelse","Pædagogik, diplomuddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_1021,EDU,audd,1021,1. real,1. real,,CSV:EDU_audd,medium,danish,,
EDU_audd_8864,EDU,audd,8864,"Sundhedsantropologi, master","Sundhedsantropologi, master",,CSV:EDU_audd,medium,danish,,
EDU_audd_475,EDU,audd,475,"Levnedsmiddel/husholdning, ivu (kvu)","Levnedsmiddel/husholdning, ivu (kvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_585,EDU,audd,585,"Transport mv., ivu (mvu)","Transport mv., ivu (mvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_8849,EDU,audd,8849,"Ledelsesudvikling, master","Ledelsesudvikling, master",,CSV:EDU_audd,medium,danish,,
EDU_audd_8801,EDU,audd,8801,"Voksnes læring og kompetenceudvikling, master","Voksnes læring og kompetenceudvikling, master",,CSV:EDU_audd,medium,danish,,
EDU_audd_8586,EDU,audd,8586,"Sundhedsøkonomi og ledelse, diplomuddannelse","Sundhedsøkonomi og ledelse, diplomuddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_530,EDU,audd,530,"Kunstnerisk, ivu (mvu)","Kunstnerisk, ivu (mvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_695,EDU,audd,695,"Forsvar, ivu (lvu)","Forsvar, ivu (lvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_8826,EDU,audd,8826,"IT (MIT), master","IT (MIT), master",,CSV:EDU_audd,medium,danish,,
EDU_audd_5551,EDU,audd,5551,"Engelsk, erhvervssproglig diplomprøve ED","Engelsk, erhvervssproglig diplomprøve ED",,CSV:EDU_audd,medium,danish,,
EDU_audd_8600,EDU,audd,8600,"Offentlig administration, diplomuddannelse","Offentlig administration, diplomuddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_3821,EDU,audd,3821,Merkonom i markedsføring,Merkonom i markedsføring,,CSV:EDU_audd,medium,danish,,
EDU_audd_8508,EDU,audd,8508,"Erhvervspædagogik, diplomuddannelse","Erhvervspædagogik, diplomuddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_485,EDU,audd,485,"Transport mv., ivu (kvu)","Transport mv., ivu (kvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_3839,EDU,audd,3839,Akademiuddannelse i økonomi- og ressourcestyring,Akademiuddannelse i økonomi- og ressourcestyring,,CSV:EDU_audd,medium,danish,,
EDU_audd_3833,EDU,audd,3833,Merkonom i personaleudvikling,Merkonom i personaleudvikling,,CSV:EDU_audd,medium,danish,,
EDU_audd_8855,EDU,audd,8855,"Offentlig organisation og ledelse (MPM), master","Offentlig organisation og ledelse (MPM), master",,CSV:EDU_audd,medium,danish,,
EDU_audd_3849,EDU,audd,3849,Akademiuddannelse i offentlig forvaltning og administration,Akademiuddannelse i offentlig forvaltning og administration,,CSV:EDU_audd,medium,danish,,
EDU_audd_3838,EDU,audd,3838,Akademiuddannelse i international salg og markedsføring,Akademiuddannelse i international salg og markedsføring,,CSV:EDU_audd,medium,danish,,
EDU_audd_8603,EDU,audd,8603,"Socialformidling, diplomuddannelse","Socialformidling, diplomuddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_8443,EDU,audd,8443,Voksenunderviser,Voksenunderviser,,CSV:EDU_audd,medium,danish,,
EDU_audd_239,EDU,audd,239,"Handel/kontor, ivu (amu)","Handel/kontor, ivu (amu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_8448,EDU,audd,8448,Uddannelses- og erhvervsvejlederuddannelse,Uddannelses- og erhvervsvejlederuddannelse,,CSV:EDU_audd,medium,danish,,
EDU_audd_3832,EDU,audd,3832,Merkonom i logistik,Merkonom i logistik,,CSV:EDU_audd,medium,danish,,
EDU_audd_8844,EDU,audd,8844,"Skat, master","Skat, master",,CSV:EDU_audd,medium,danish,,
EDU_audd_3827,EDU,audd,3827,Merkonom una,Merkonom una,,CSV:EDU_audd,medium,danish,,
EDU_audd_3840,EDU,audd,3840,Akademiuddannelse i ledelse,Akademiuddannelse i ledelse,,CSV:EDU_audd,medium,danish,,
EDU_audd_8911,EDU,audd,8911,"Teknologiledelse (MMT), master","Teknologiledelse (MMT), master",,CSV:EDU_audd,medium,danish,,
EDU_audd_575,EDU,audd,575,"Levnedsmiddel/husholdning, ivu (mvu)","Levnedsmiddel/husholdning, ivu (mvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_400,EDU,audd,400,"Kort videregående uddannelse una, ivu (KVU)","Kort videregående uddannelse una, ivu (KVU)",,CSV:EDU_audd,medium,danish,,
EDU_audd_3850,EDU,audd,3850,Akademiuddannelse i sundhedspraksis,Akademiuddannelse i sundhedspraksis,,CSV:EDU_audd,medium,danish,,
EDU_audd_3760,EDU,audd,3760,Ejendomsmægler,Ejendomsmægler,,CSV:EDU_audd,medium,danish,,
EDU_audd_280,EDU,audd,280,"Jordbrug/fiskeri, ivu (amu)","Jordbrug/fiskeri, ivu (amu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_8622,EDU,audd,8622,"Ingeniørernes lederuddannelse, diplomuddannelse","Ingeniørernes lederuddannelse, diplomuddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_5729,EDU,audd,5729,"Miljø-revision, HD-2.del","Miljø-revision, HD-2.del",,CSV:EDU_audd,medium,danish,,
EDU_audd_8954,EDU,audd,8954,"It interaktionsdesign, master","It interaktionsdesign, master",,CSV:EDU_audd,medium,danish,,
EDU_audd_3086,EDU,audd,3086,"Geoinformatik (MTM), master","Geoinformatik (MTM), master",,CSV:EDU_audd,medium,danish,,
EDU_audd_3818,EDU,audd,3818,Merkonom i finansiering,Merkonom i finansiering,,CSV:EDU_audd,medium,danish,,
EDU_audd_300,EDU,audd,300,"Erhvervsfaglige uddannelse una, ivu","Erhvervsfaglige uddannelse una, ivu",,CSV:EDU_audd,medium,danish,,
EDU_audd_675,EDU,audd,675,"Levnedsmiddel/husholdning, ivu (lvu)","Levnedsmiddel/husholdning, ivu (lvu)",,CSV:EDU_audd,medium,danish,,
EDU_audd_3775,EDU,audd,3775,Finansiel videreuddannelse,Finansiel videreuddannelse,,CSV:EDU_audd,medium,danish,,
EDU_audd_5728,EDU,audd,5728,"Informatik, HD-2.del","Informatik, HD-2.del",,CSV:EDU_audd,medium,danish,,
EDU_audd_8882,EDU,audd,8882,"Klinisk sygepleje, master","Klinisk sygepleje, master",,CSV:EDU_audd,medium,danish,,
EDU_audd_8656,EDU,audd,8656,Den sociale diplomuddannelse,Den sociale diplomuddannelse,,CSV:EDU_audd,medium,danish,,
EDU_audd_5727,EDU,audd,5727,"Indkøbs- og transportøkonomi, HD-2.del","Indkøbs- og transportøkonomi, HD-2.del",,CSV:EDU_audd,medium,danish,,
EDU_audd_8800,EDU,audd,8800,"Læreprocesser (MLP), master","Læreprocesser (MLP), master",,CSV:EDU_audd,medium,danish,,
EDU_audd_3848,EDU,audd,3848,Akademiuddannelse i gastronomi,Akademiuddannelse i gastronomi,,CSV:EDU_audd,medium,danish,,
EDU_audd_3752,EDU,audd,3752,IT-administrator,IT-administrator,,CSV:EDU_audd,medium,danish,,
EDU_audd_3843,EDU,audd,3843,Akademiuddannelse i finansiel rådgivning,Akademiuddannelse i finansiel rådgivning,,CSV:EDU_audd,medium,danish,,
EDU_audd_8524,EDU,audd,8524,"Projektledelse, teknologisk diplomuddannelse","Projektledelse, teknologisk diplomuddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_8502,EDU,audd,8502,Dansk andetsprog for voksne,Dansk andetsprog for voksne,,CSV:EDU_audd,medium,danish,,
EDU_audd_8902,EDU,audd,8902,"IKT og læring, master","IKT og læring, master",,CSV:EDU_audd,medium,danish,,
EDU_audd_8916,EDU,audd,8916,"Public governance (MPG), master","Public governance (MPG), master",,CSV:EDU_audd,medium,danish,,
