code,prefix,database,value,description,source,confidence,language
LAB_disco_232020,LAB,disco,232020,Undervisning i erhvervsuddannelsesskoler,disco_codes,high,danish
LAB_disco_233000,LAB,disco,233000,"Undervisning på folkeskoleniveau, ekskl. børnehaveklasse",disco_codes,high,danish
LAB_disco_233100,LAB,disco,233100,"Undervisning på folkeskoleniveau, ekskl. børnehaveklasse",disco_codes,high,danish
LAB_disco_233110,LAB,disco,233110,"Undervisning i folkeskoler, ekskl. børnehaveklasse",disco_codes,high,danish
LAB_disco_233120,LAB,disco,233120,Undervisning i ungdomsskoler,disco_codes,high,danish
LAB_disco_233130,LAB,disco,233130,"Undervisning på efter-, husholdnings- og håndarbejdsskoler",disco_codes,high,danish
LAB_disco_234000,LAB,disco,234000,Undervisning af handicappede,disco_codes,high,danish
LAB_disco_235000,LAB,disco,235000,Arbejde vedrørende undervisning i øvrigt,disco_codes,high,danish
LAB_disco_235100,LAB,disco,235100,"Forskning, udvikling og rådgivning vedr. undervisningsmetoder",disco_codes,high,danish
LAB_disco_235200,LAB,disco,235200,Kontrol og tilrettelæggelse af undervisning,disco_codes,high,danish
LAB_disco_235900,LAB,disco,235900,Andet undervisningsarbejde,disco_codes,high,danish
LAB_disco_235910,LAB,disco,235910,"Undervisning på høj-, daghøj- og produktionsskoler",disco_codes,high,danish
LAB_disco_235920,LAB,disco,235920,Undervisning ved almen voksenuddannelse,disco_codes,high,danish
LAB_disco_235930,LAB,disco,235930,Undervisning af indvandrere,disco_codes,high,danish
LAB_disco_235940,LAB,disco,235940,Undervisning ved arbejdsmarkedsuddannelser,disco_codes,high,danish
LAB_disco_235950,LAB,disco,235950,Undervisning på aftenskoler,disco_codes,high,danish
LAB_disco_235960,LAB,disco,235960,Kursusvirksomhed i øvrigt,disco_codes,high,danish
LAB_disco_235990,LAB,disco,235990,Andet arbejde vedr. undervisning,disco_codes,high,danish
LAB_disco_240000,LAB,disco,240000,Arbejde inden for samfundsvidenskaberne og humaniora,disco_codes,high,danish
LAB_disco_241000,LAB,disco,241000,Arbejde med virksomheders organisation og økonomi,disco_codes,high,danish
LAB_disco_241100,LAB,disco,241100,Arbejde inden for revision og regnskab på overordnet niveau,disco_codes,high,danish
LAB_disco_241200,LAB,disco,241200,"Personalearbejde på professionelt niveau, herunder ansatte i konsulentbureauer",disco_codes,high,danish
LAB_disco_241400,LAB,disco,241400,DISCO occupational code: 241400,enhanced_english,medium,english
LAB_disco_241900,LAB,disco,241900,"Specialfunktioner i erhvervsvirksomheder, interesseorganisationer og offentlige virksomheder",disco_codes,high,danish
LAB_disco_241910,LAB,disco,241910,"Specialfunktioner i erhvervsvirksomheder vedr. organisation, økonomi, salg mv.",disco_codes,high,danish
LAB_disco_241920,LAB,disco,241920,"Specialfunktioner i interesseorganisationer vedr. organisation, økonomi mv.",disco_codes,high,danish
LAB_disco_241930,LAB,disco,241930,"Specialfunktioner i offentlige virksomheder vedr. organisation, økonomi, forvaltning mv.",disco_codes,high,danish
LAB_disco_242000,LAB,disco,242000,Juridisk arbejde,disco_codes,high,danish
LAB_disco_242100,LAB,disco,242100,Advokatarbejde,disco_codes,high,danish
LAB_disco_242110,LAB,disco,242110,Advokatarbejde,disco_codes,high,danish
LAB_disco_242120,LAB,disco,242120,Advokatfuldmægtigarbejde,disco_codes,high,danish
LAB_disco_242200,LAB,disco,242200,Dommerarbejde,disco_codes,high,danish
LAB_disco_242900,LAB,disco,242900,Juridisk arbejde i øvrigt,disco_codes,high,danish
LAB_disco_243000,LAB,disco,243000,Kulturformidling og informationsarbejde,disco_codes,high,danish
LAB_disco_243100,LAB,disco,243100,Museums- og arkivarbejde,disco_codes,high,danish
LAB_disco_243200,LAB,disco,243200,Bibliotekararbejde,disco_codes,high,danish
LAB_disco_244000,LAB,disco,244000,Arbejde inden for samfundsøkonomi og socialvidenskab,disco_codes,high,danish
LAB_disco_244100,LAB,disco,244100,Arbejde inden for samfundsøkonomi,disco_codes,high,danish
