Gyldig fra 	Gyldig til 	Kode 	Tekst
01-01-1992 	31-12-2002 	453100 	Elektroinstallationsforretninger
01-01-1992 		453200 	Isoleringsvirksomhed
01-01-1992 		453300 	VVS-installatører og blikkenslagerforretninger
01-01-1992 		454100 	Stukkatørvirksomhed
01-01-1992 		454200 	Tømrer- og bygningssnedkerforretninger
01-01-1992 		454310 	Gulvbelægnings- og vægbeklædningsvirksomhed
01-01-1992 		454320 	Gulvafhøvling og gulvafslibning
01-01-1992 		454410 	Malerforretninger
01-01-1992 		454420 	Glarmesterforretninger
01-01-1992 		454500 	Andet færdiggørelsesarbejde i øvrigt
01-01-1992 		455000 	Udlejning af entreprenørmateriel med betjeningspersonale
01-01-1992 	31-12-2002 	501010 	Engroshandel med biler
01-01-2003 		501010 	Engroshandel med biler mv.
01-01-1992 		501020 	Detailhandel med biler
01-01-1992 		501030 	Engros- og detailhandel med campingvogne mv.
01-01-1992 		502010 	Autoreparationsværksteder
01-01-1992 		502020 	Karosseriværksteder (pladesmede)
01-01-1992 		502030 	Autoelektrikere
01-01-1992 		502040 	Undervognsbehandling
01-01-1992 		502050 	Autolakererier
01-01-1992 		502060 	Dækservice
01-01-1992 		502090 	Autoservice i øvrigt
01-01-1992 		503010 	Engroshandel med reservedele og tilbehør til biler mv.
01-01-1992 		503020 	Detailhandel med reservedele og tilbehør til biler mv. (autoudstyrsforretninger)
01-01-1992 		504000 	Engros- og detailhandel med motorcykler, reservedele og tilbehør samt reparation og vedligeholdelse heraf
01-01-1992 		505010 	Servicestationer uden kiosksalg
01-01-1992 		505020 	Servicestationer med kiosksalg
01-01-1992 		511100 	Agenturhandel med råvarer til landbruget, landbrugsprodukter, levende dyr, tekstilmaterialer og halvfabrikata
01-01-1992 		511200 	Agenturhandel med brændstoffer, malme, metaller og kemiske produkter til industrien
01-01-1992 		511300 	Agenturhandel med tømmer og andre byggematerialer
01-01-1992 		511400 	Agenturhandel med maskiner, teknisk udstyr, skibe samt flyvemaskiner
01-01-1992 		511500 	Agenturhandel med møbler, husholdningsartikler og isenkram
01-01-1992 		511600 	Agenturhandel med tekstiler, beklædning, fodtøj og lædervarer
01-01-1992 		511710 	Fiskeauktioner
01-01-2003 		511790 	Anden agenturhandel med føde-, drikke- og tobaksvarer
01-01-1992 	31-12-2002 	511790 	Anden agenturhandel med nærings- og nydelsesmidler
01-01-1992 		511800 	Agenturhandel med andet specialiseret sortiment
01-01-1992 		511900 	Agenturhandel med blandet sortiment
01-01-1992 		512100 	Engroshandel med korn, såsæd og foderstoffer
01-01-1992 		512200 	Engroshandel med blomster og planter
01-01-1992 		512300 	Engroshandel med levende dyr
01-01-1992 		512400 	Engroshandel med råhuder, skind og læder
01-01-1992 		512500 	Engroshandel med råtobak
01-01-1992 		513100 	Engroshandel med frugt og grønsager
01-01-1992 		513200 	Engroshandel med kød og kødprodukter
01-01-1992 		513300 	Engroshandel med mejeriprodukter, æg, spiseolier og fedtstoffer
01-01-1992 		513410 	Engroshandel med øl og mineralvand
01-01-1992 		513420 	Engroshandel med vin og spiritus
01-01-1992 		513490 	Engroshandel med frugt- og grønsagssaft mv.
01-01-1992 		513500 	Engroshandel med tobaksvarer
01-01-2003 		513600 	Engroshandel med brød, kager, sukker, chokolade og sukkervarer, fx slik
01-01-1992 	31-12-2002 	513600 	Engroshandel med sukker, chokolade og sukkervarer
01-01-1992 		513700 	Engroshandel med kaffe, te, kakao og krydderier
01-01-1992 	31-12-1995 	513800 	Ikke-specialiseret engroshandel med nærings- og nydelsesmidler
01-01-1992 		513810 	Engroshandel med fisk og fiskeprodukter
01-01-1992 	31-12-2002 	513820 	Engroshandel med brød, kager og kiks
01-01-1992 		513830 	Engroshandel med helsekostprodukter
01-01-2003 		513890 	Anden specialiseret engroshandel med føde-, drikke- og tobaksvarer
01-01-1992 	31-12-2002 	513890 	Anden specialiseret engroshandel med nærings- og nydelsesmidler
01-01-2003 		513900 	Ikke-specialiseret engroshandel med føde-, drikke- og tobaksvarer
01-01-1992 	31-12-2002 	513900 	Ikke-specialiseret engroshandel med nærings- og nydelsesmidler
01-01-1992 	31-12-1995 	513910 	Engroshandel med fisk og fiskeprodukter
01-01-1992 	31-12-1995 	513920 	Engroshandel med brød, kager og kiks
01-01-1992 	31-12-1995 	513930 	Engroshandel med helsekostprodukter
01-01-1992 	31-12-1995 	513990 	Anden specialiseret engroshandel med nærings- og nydelsesmidler
01-01-1992 		514100 	Engroshandel med tekstiler
01-01-1992 		514210 	Engroshandel med beklædning
01-01-1992 		514220 	Engroshandel med fodtøj
01-01-1992 		514310 	Engroshandel med hårde hvidevarer
01-01-1992 	31-12-2002 	514320 	Engroshandel med radio og tv
01-01-2003 		514320 	Engroshandel med radio og tv mv.
01-01-1992 	31-12-2002 	514330 	Engroshandel med grammofonplader samt indspillede og uindspillede videobånd mv.
01-01-2003 		514330 	Engroshandel med indspillede og uindspillede videobånd, cd'er, dvd'er mv.
01-01-1992 		514340 	Engroshandel med elektriske husholdningsartikler
01-01-1992 		514410 	Engroshandel med porcelæns- og glasvarer
01-01-1992 		514420 	Engroshandel med rengøringsmidler
01-01-2003 		514500 	Engroshandel med parfumerivarer og kosmetik
01-01-1992 	31-12-2002 	514500 	Engroshandel med toiletartikler og parfumerivarer
01-01-1992 		514610 	Engroshandel med medicinalvarer og sygeplejeartikler
01-01-1992 		514620 	Engroshandel med læge- og hospitalsartikler
01-01-1992 		514705 	Engroshandel med møbler
01-01-1992 		514710 	Engroshandel med tæpper
01-01-1992 		514715 	Engroshandel med guld- og sølvvarer
01-01-1992 		514720 	Engroshandel med ure og optik
01-01-1992 		514725 	Engroshandel med fotografiske artikler
01-01-1992 		514730 	Engroshandel med cykler og knallerter
01-01-1992 		514735 	Engroshandel med sportsartikler, campingudstyr og lystbåde
01-01-1992 		514740 	Engroshandel med legetøj og spil
01-01-1992 		514745 	Engroshandel med bøger, papir og papirvarer
01-01-1992 		514750 	Engroshandel med kufferter, lædervarer og kunsthåndværk
01-01-1992 		514790 	Engroshandel med andre husholdningsartikler
01-01-1992 		515100 	Engroshandel med motorbrændstof, brændsel, smøreolie mv.
01-01-1992 		515200 	Engroshandel med uforarbejdede metaller og metalmalme
01-01-1992 		515310 	Engroshandel med træ, trælast og byggematerialer
01-01-1992 	31-12-2002 	515320 	Engroshandel med lak, maling og tapet
01-01-2003 		515320 	Engroshandel med lak, maling, tapet, malerpensler mv.
01-01-1992 		515400 	Engroshandel med isenkram og varmeanlæg samt tilbehør
01-01-1992 		515500 	Engroshandel med kemiske produkter
01-01-1992 		515610 	Engroshandel med emballageartikler
01-01-1992 		515690 	Engroshandel med andre råvarer og halvfabrikata
01-01-1992 		515700 	Engroshandel med affaldsprodukter
01-01-1996 	31-12-2002 	516100 	Engroshandel med værktøjsmaskiner og tilbehør til bearbejdning af metal og træ
01-01-1992 	31-12-1995 	516100 	Engroshandel med værktøjsmaskiner, værktøj og tilbehør til bearbejdning af metal og træ
01-01-1992 	31-12-2002 	516200 	Engroshandel med maskiner, udstyr og tilbehør til bygge- og anlægsvirksomhed
01-01-1992 	31-12-2002 	516300 	Engroshandel med maskiner, udstyr og tilbehør til tekstilindustrien
01-01-1992 	31-12-2002 	516410 	Engroshandel med kontormaskiner, edb-maskiner og -udstyr
01-01-1992 	31-12-2002 	516420 	Engroshandel med kontormøbler og kontorartikler
01-01-1992 	31-12-2002 	516510 	Engroshandel med el-installationsmateriel
01-01-1992 	31-12-2002 	516520 	Engroshandel med elektroniske komponenter
01-01-1992 	31-12-2002 	516590 	Engroshandel med andre maskiner, udstyr og tilbehør
01-01-1992 	31-12-2002 	516600 	Engroshandel med landbrugsmaskiner og -redskaber samt tilbehør, herunder traktorer
01-01-1992 	31-12-2002 	517000 	Anden engroshandel
01-01-2002 		518100 	Engroshandel med værktøjsmaskiner og tilbehør til bearbejdning af metal og træ
01-01-2002 		518200 	Engroshandel med maskiner, udstyr og tilbehør til bygge- og anlægsvirksomhed
01-01-2002 		518300 	Engroshandel med maskiner, udstyr og tilbehør til tekstilindustrien
01-01-2002 		518410 	Engroshandel med computere og it-udstyr
01-01-2002 		518420 	Engroshandel med telekommunikationsudstyr
01-01-2002 		518500 	Engroshandel med kontormaskiner og kontorudstyr
01-01-2002 		518600 	Engroshandel med elektroniske komponenter
01-01-2002 		518710 	Engroshandel med el-installationsmateriel
01-01-2002 		518790 	Engroshandel med andre maskiner, udstyr og tilbehør
01-01-2002 		518800 	Engroshandel med landbrugsmaskiner og -redskaber samt tilbehør, herunder traktorer
01-01-2002 		519000 	Anden engroshandel
01-01-1992 		521110 	Kolonialhandel
01-01-1992 		521120 	Døgnkiosker
01-01-1992 		521130 	Supermarkeder
01-01-2002 		521140 	Discountforretninger
01-01-1992 		521210 	Varehuse
01-01-1992 		521220 	Stormagasiner
01-01-1992 		522100 	Frugt- og grøntforretninger
01-01-1992 		522200 	Slagter- og viktualieforretninger
01-01-1992 		522300 	Fisk- og vildtforretninger
01-01-1992 	31-12-1995 	522400 	Brødudsalg
01-01-1992 		522410 	Brødudsalg
01-01-1992 		522420 	Chokolade- og konfektureforretninger
01-01-1992 		522500 	Vinforretninger
01-01-1992 	31-12-2002 	522600 	Tobaks- og vinforretninger
01-01-2003 		522600 	Tobaksforretninger
01-01-1992 		522710 	Osteforretninger
01-01-1992 	31-12-1995 	522720 	Chokolade- og konfektureforretninger
01-01-1992 		522730 	Helsekostforretninger
01-01-2003 		522790 	Detailhandel med føde-, drikke- og tobaksvarer fra specialforretninger i øvrigt
01-01-1992 	31-12-2002 	522790 	Detailhandel med nærings- og nydelsesmidler fra specialforretninger i øvrigt
01-01-1992 		523100 	Apoteker
01-01-1992 		523200 	Detailhandel med medicinske og ortopædiske artikler
01-01-1992 		523310 	Parfumerier
01-01-1992 		523320 	Materialister
01-01-1992 		524100 	Detailhandel med kjolestoffer, garn, broderier mv.
01-01-1992 		524210 	Dametøjsforretninger
01-01-1992 		524220 	Herretøjsforretninger
01-01-1992 		524230 	Herre- og dametøjsforretninger (blandet)
01-01-1992 		524240 	Babyudstyrs- og børnetøjsforretninger
01-01-1992 		524310 	Skotøjsforretninger
01-01-1992 		524320 	Lædervareforretninger
01-01-1992 		524410 	Møbelforretninger
01-01-1992 	31-12-2002 	524420 	Tæppeforretninger
01-01-1992 		524430 	Boligtekstilforretninger
01-01-2003 		524440 	Detailhandel med køkkenudstyr, glas, porcelæn, bestik, vaser, lysestager mv.
01-01-1992 	31-12-2002 	524440 	Detailhandel udelukkende med køkkenudstyr, glas og porcelæn
01-01-1992 		524450 	Detailhandel med belysningsartikler
01-01-1996 		524510 	Detailhandel med elektriske husholdningsmaskiner og -apparater
01-01-1992 	31-12-1995 	524510 	Detailhandel med husholdningsmaskiner og -apparater
01-01-1992 		524520 	Radio- og tv-forretninger
01-01-1992 		524530 	Pladeforretninger
01-01-1992 		524540 	Forhandlere af musikinstrumenter
01-01-1992 		524610 	Isenkramforretninger
01-01-1992 		524620 	Byggemarkeder
01-01-1992 		524630 	Farve- og tapetforretninger
01-01-1992 		524700 	Bog- og papirhandlere
01-01-2002 		524801 	Tæppeforretninger
01-01-1992 		524805 	Urmagerforretninger
01-01-1992 		524810 	Urmager- og guldsmedeforretninger
01-01-1992 		524815 	Guldsmede- og juvelerforretninger
01-01-2003 		524820 	Optikere
01-01-1992 	31-12-2002 	524820 	Specialoptikere
01-01-1992 		524825 	Fotoforretninger
01-01-1992 		524830 	Forhandlere af gaveartikler og brugskunst (gaveboder)
01-01-1992 		524835 	Kunsthandel og gallerivirksomhed
01-01-1992 		524840 	Frimærke- og møntforretninger
01-01-1992 		524845 	Sportsforretninger
01-01-1996 		524850 	Detailhandel med legetøj og spil
01-01-1992 	31-12-1995 	524850 	Legetøjsforretninger
01-01-1992 		524855 	Forhandlere af lystbåde og udstyr hertil
01-01-1992 		524860 	Cykel- og knallertforretninger
01-01-1992 	31-12-1995 	524865 	Detailhandel med pc'er, kontormaskiner og programmel
01-01-1996 	31-12-2002 	524865 	Detailhandel med pc'er, kontormaskiner og standardsoftware
01-01-2002 		524866 	Detailhandel med computere og standardsoftware
01-01-2002 		524867 	Detailhandel med kontormaskiner
01-01-1992 		524870 	Detailhandel med telekommunikationsudstyr
01-01-1992 		524875 	Blomsterforretninger
01-01-1992 		524880 	Planteforhandlere og havecentre
01-01-1992 		524885 	Dyrehandel
01-01-1992 		524890 	Forhandlere af fyringsolie og fast brændsel til husholdningsbrug
01-01-1992 		524895 	Pornobutikker
01-01-1992 		524899 	Detailhandel med andre varer
01-01-1992 		525010 	Bogantikvariater
01-01-1992 		525020 	Antikvitetsforretninger
01-01-1992 		525090 	Andre forhandlere af brugte varer
01-01-1992 		526100 	Detailhandel fra postordreforretninger
01-01-1992 		526210 	Frugt- og grøntstader
01-01-1992 		526290 	Anden detailhandel fra stadepladser og markeder
01-01-1992 		526300 	Anden detailhandel bortset fra butikshandel
01-01-1992 		527100 	Reparation af sko eller andre lædervarer
01-01-1992 		527210 	Reparation af elektriske husholdningsmaskiner og -apparater
01-01-1992 		527220 	Radio- og tv-reparationsværksteder
01-01-1992 		527300 	Reparation af ure
01-01-1992 		527410 	Cykelreparationsværksteder
01-01-1992 		527420 	Låsesmede
01-01-1992 		527490 	Anden reparationsvirksomhed af varer til personligt brug eller husholdningsbrug
01-01-2002 		551010 	Hoteller
01-01-2002 		551020 	Konferencecentre og kursusejendomme
01-01-1992 	31-12-2002 	551110 	Hoteller med restauration
01-01-1992 	31-12-2002 	551120 	Konferencecentre og kursusejendomme
01-01-1992 	31-12-2002 	551200 	Hoteller uden restauration
01-01-1992 		552100 	Vandrehjem
01-01-1992 		552200 	Campingpladser
01-01-1992 		552310 	Feriecentre
01-01-1992 		552390 	Andre faciliteter til korttidsophold
01-01-1992 		553010 	Restauranter
01-01-1992 		553020 	Cafeterier, pølsevogne, grillbarer, isbarer mv.
01-01-1992 		553090 	Selskabslokaler, forsamlingshuse mv.
01-01-1992 		554010 	Værtshuse, bodegaer mv.
01-01-1992 		554020 	Diskoteker og natklubber
01-01-2003 		554090 	Caféer og kaffebarer mv.
01-01-1992 	31-12-2002 	554090 	Kaffebarer mv.
01-01-1992 		555100 	Kantiner
01-01-1992 		555200 	Catering og diner transportable
01-01-1992 		601000 	Jernbaner
01-01-1992 	31-12-2002 	602100 	Bus- og S-togstrafik mv., rutefart
01-01-2002 		602110 	Bustrafik
01-01-2002 		602120 	S-togstrafik, metro og anden sporbaseret trafik
01-01-1992 		602200 	Taxikørsel
01-01-1996 		602300 	Anden landpassagertransport
01-01-1992 	31-12-1995 	602300 	Anden passagertransport, ikke rutefart
01-01-1992 		602410 	Vognmandsvirksomhed
01-01-1992 		602420 	Flytteforretninger
01-01-1992 		603000 	Rørtransport
01-01-1992 		611010 	Rederivirksomhed, fragtfart
01-01-1992 		611020 	Rederivirksomhed, færge- og passagerfart
01-01-1992 	31-12-1995 	611100 	Rederivirksomhed, oceanfart
01-01-1992 	31-12-1995 	611210 	Færge- og passagerfart
01-01-1992 	31-12-1995 	611220 	Kystfart med gods
01-01-1992 		612000 	Transport ad indre vandveje
01-01-1992 		621000 	Ruteflyvning
01-01-1992 		622010 	Charterflyvning med passagerer
01-01-1992 		622020 	Charterflyvning med gods
01-01-1992 		622030 	Taxiflyvning mv.
01-01-1992 		623000 	Rumfart
01-01-1992 		631100 	Godsbehandling
01-01-1992 		631200 	Oplagrings- og pakhusvirksomhed
01-01-1992 	31-12-2002 	632110 	Stationer og godsterminaler
01-01-2003 		632110 	Stationer, godsterminaler mv.
01-01-1992 		632120 	Parkerings- og garageanlæg
01-01-1992 		632130 	Drift af betalingsveje, -broer og -tunneler
01-01-1992 		632210 	Erhvervshavne (trafik- og fiskerihavne)
01-01-1992 	31-12-2002 	632220 	Lystbådehavne
01-01-1992 		632230 	Fyrvæsen og lodserier
01-01-1992 		632240 	Bugserings-, bjærgnings- og redningsvæsen
01-01-1992 		632300 	Lufthavne mv.
01-01-1992 		633010 	Turistbureauer
01-01-1992 		633020 	Rejsebureauer, turarrangerende
01-01-2003 		633030 	Rejsebureauer, billetformidlende
01-01-1992 	31-12-2002 	633030 	Rejsebureauer, billetudstedende
01-01-1992 		633040 	Turistguidevirksomhed
01-01-1992 		634010 	Skibsmæglervirksomhed
01-01-1992 		634020 	Speditørvirksomhed
01-01-1992 		634030 	Vejere og målere
01-01-1992 		634090 	Andre tjenesteydelser i forbindelse med transport
01-01-1992 		641100 	Postvæsen
01-01-1992 		641200 	Kurertjeneste og udbringning af dagblade
01-01-1992 	31-12-2002 	642000 	Telekommunikation
01-01-2002 		642010 	Udbydere af fast telekommunikation
01-01-2002 		642020 	Udbydere af trådløs kommunikation
01-01-2002 		642030 	Udbydere af internetadgang
01-01-2002 		642040 	Øvrig telekommunikation
01-01-1992 		651100 	Danmarks Nationalbank
01-01-1992 		651200 	Banker, sparekasser og andelskasser
01-01-1992 		652100 	Finansiel leasing
01-01-1992 	31-12-1995 	652210 	Realkreditinstitutter mv.
01-01-1992 	31-12-1995 	652220 	Finansieringsfonde
01-01-1992 		652230 	Realkreditinstitutter
01-01-1992 		652240 	Andre kreditinstitutter
01-01-1992 		652250 	Kreditformidling af andre end kreditinstitutter
01-01-1992 		652260 	Finansieringsselskaber
01-01-2002 		652270 	CMO-selskaber
01-01-1992 	31-12-1995 	652290 	Anden kreditgivning
01-01-1992 		652295 	Anden udlånsvirksomhed
01-01-1992 		652310 	Investeringsforeninger
01-01-2002 		652315 	Innovationsforeninger
01-01-1992 		652320 	Investeringsselskaber
01-01-2002 		652325 	Ventureselskaber
01-01-1992 		652330 	Fondsmæglerselskaber
01-01-1992 		652340 	Finansielle holdingselskaber
01-01-1992 	31-12-1995 	652390 	Finansieringsvirksomhed i øvrigt
01-01-1992 		652395 	Finansieringsvirksomhed i øvrigt
01-01-1992 		660100 	Livsforsikring
01-01-1992 		660210 	Pensionskasser
01-01-1992 		660290 	Anden pensionsforsikring
01-01-1992 		660310 	Skadesforsikringsvirksomhed
01-01-1992 		660320 	Sygeforsikring
01-01-1992 		660390 	Anden forsikringsvirksomhed i øvrigt
01-01-1992 		671100 	Fondsbørsen mv.
01-01-1992 		671200 	Børsmæglervirksomhed
01-01-1992 		671300 	Anden servicevirksomhed i forbindelse med pengeinstitutter og finansieringsvirksomhed
01-01-1992 		672010 	Forsikringsagenturer
01-01-1992 		672090 	Anden servicevirksomhed i forbindelse med forsikringsvirksomhed
01-01-1992 		701100 	Udstykning af fast ejendom
01-01-1992 		701200 	Køb og salg af fast ejendom for egen regning
01-01-1992 		702010 	Almennyttige boligselskaber
01-01-1992 		702020 	Private andelsboligforeninger
01-01-1992 		702030 	Anden udlejning af boliger
01-01-1992 		702040 	Udlejning af erhvervsejendomme
01-01-1992 		703110 	Ejendomsmæglere
01-01-1992 		703120 	Boliganvisning
01-01-1992 		703130 	Ferieboligudlejning
01-01-1992 		703210 	Administration af fast ejendom på kontraktbasis
01-01-1992 		703220 	Ejerforeninger
01-01-1992 		711000 	Biludlejning
01-01-1992 		712110 	Udlejning af containere
01-01-1992 		712190 	Udlejning af lastbiler og andet materiel til landtransport
01-01-1992 		712200 	Udlejning af skibe
01-01-1992 		712300 	Udlejning af luftfartøjer
01-01-1992 		713100 	Udlejning af landbrugsmaskiner og -udstyr
01-01-1992 		713200 	Udlejning af entreprenørmateriel
01-01-2003 		713310 	Udlejning af computere og it-udstyr
01-01-1992 	31-12-2002 	713310 	Udlejning af edb-maskiner og edb-udstyr
01-01-1992 		713320 	Udlejning af kontormaskiner
01-01-1992 		713400 	Udlejning af maskiner og udstyr i øvrigt
01-01-1992 	31-12-2002 	714010 	Udlejning af videobånd
01-01-2003 		714010 	Udlejning af videobånd og dvd'er
01-01-1992 		714090 	Udlejning af varer til personligt brug og til brug i husholdninger i øvrigt
01-01-1992 		721000 	Konsulentvirksomhed vedr. hardware
01-01-1992 	31-12-1995 	722000 	Levering af prgrammel og konsulentbistand i forbindelse med software
01-01-1996 	31-12-2002 	722000 	Udvikling og konsulentbistand i forbindelse med software
01-01-2002 		722100 	Udvikling af standardsoftware
01-01-2002 		722200 	Udvikling af kundespecifikt software og konsulentbistand i forbindelse med software
01-01-1992 		723000 	Databehandling
01-01-1992 		724000 	Databaseværter og -formidlere
01-01-1992 	31-12-2002 	725000 	Reparation og vedligeholdelse af kontormaskiner og edb-udstyr
01-01-2003 		725000 	Reparation og vedligeholdelse af kontormaskiner og it-udstyr
01-01-1992 	31-12-2002 	726000 	Anden virksomhed i forbindelse med databehandling
01-01-2003 		726000 	Anden virksomhed i forbindelse med it-servicevirksomhed
01-01-1992 		731000 	Forskning og udvikling inden for naturvidenskab og teknik
01-01-1992 		732000 	Forskning og udvikling inden for samfundsvidenskab og humanistiske videnskaber
01-01-1992 		741100 	Advokatvirksomhed
01-01-1992 		741200 	Revisions- og bogføringsvirksomhed
01-01-1992 		741300 	Meningsmåling og markedsanalyse
01-01-1992 		741410 	Landbrugskonsulenter
01-01-1992 		741490 	Anden virksomhedsrådgivning
01-01-1992 		741500 	Ikke-finansielle holdingselskaber
01-01-1992 		742010 	Rådgivende ingeniørvirksomhed indenfor byggeri og anlægsarbejder
01-01-1992 		742020 	Rådgivende ingeniørvirksomhed indenfor produktions- og maskinteknik
01-01-1992 		742030 	Opstilling og levering af færdige fabriksanlæg
01-01-1992 		742040 	Arkitektvirksomhed
01-01-1992 		742050 	Have- og landskabsarkitekter
01-01-1992 		742060 	Geologiske undersøgelser og prospektering
01-01-1992 		742070 	Landinspektører mv.
01-01-1992 		742080 	Patentbureauer
01-01-1992 		742090 	Anden teknisk rådgivning
01-01-1992 		743010 	Kontrol af levnedsmidler
01-01-1992 		743020 	Teknisk afprøvning og kontrol
01-01-1992 		743030 	Miljøtekniske målinger og analyser
01-01-1992 		743090 	Anden måling og teknisk analyse
01-01-1992 		744010 	Reklamebureauvirksomhed
01-01-1992 		744090 	Anden reklamevirksomhed og reklameformidling
01-01-1992 		745010 	Arbejdsformidling
01-01-1992 		745020 	Vikarbureauer
01-01-1992 		745030 	Rådgivning og medvirken ved personaleudvælgelse
01-01-1992 	31-12-2002 	746000 	Detektiv- og overvågningsvirksomhed
01-01-2003 		746000 	Vagt- og overvågningsvirksomhed
01-01-1992 		747010 	Almindelig rengøring
01-01-1992 		747020 	Specialiseret rengøring
01-01-1992 		747030 	Vinduespolering
01-01-1992 		747040 	Skorstensfejning
01-01-1992 		747050 	Desinfektion og skadedyrsbekæmpelse
01-01-1992 		748110 	Fotografer
01-01-1992 		748120 	Fotolaboratorier
01-01-1992 		748200 	Pakkerier mv.
01-01-1992 	31-12-2002 	748310 	Adresseringsbureauer
01-01-1992 	31-12-2002 	748320 	Tolkning og oversættelse
01-01-1992 	31-12-2002 	748390 	Anden kontorservice
01-01-1992 	31-12-2002 	748410 	Indretningsarkitekter
01-01-1992 	31-12-2002 	748420 	Formgivning og industrielt design
01-01-1992 	31-12-2002 	748430 	Kreditvurdering og kreditværdighedsoplysning
01-01-1992 	31-12-2002 	748440 	Kongres-, messe- og udstillingsaktiviteter
01-01-1996 	31-12-2002 	748490 	Anden forretningsservice i.a.n.
01-01-1992 	31-12-1995 	748490 	Musikbureauer og anden forretningsservice i.a.n.
01-01-2002 		748510 	Adresseringsbureauer
01-01-2002 		748520 	Tolkning og oversættelse
01-01-2002 		748590 	Anden kontorservice
01-01-2002 		748600 	Call centres virksomhed
01-01-2002 		748710 	Indretningsarkitekter
01-01-2002 		748720 	Formgivning og industrielt design
01-01-2002 		748730 	Kreditvurdering og kreditværdighedsoplysning
01-01-2002 		748740 	Kongres-, messe- og udstillingsaktiviteter
01-01-2002 		748790 	Anden forretningsservice i.a.n.
01-01-1992 		751100 	Generelle offentlige tjenester
01-01-1992 		751200 	Offentlig administration af sundhedsvæsen, undervisning og sociale forhold
01-01-1992 		751300 	Offentlig administration vedrørende erhverv, infrastruktur mv.
01-01-1992 		751400 	Offentlige tjenesteydelser til hjælp og kontrol af den offentlige virksomhed
01-01-1992 		752100 	Udenrigsanliggender
01-01-2003 		752200 	Forsvar
01-01-1992 	31-12-2002 	752200 	Forsvar og civilforsvar
01-01-1992 		752310 	Domstole
01-01-1992 		752320 	Fængselsvæsen
01-01-1992 		752400 	Politiet
01-01-1992 		752500 	Brandvæsen og redningskorps
01-01-1992 		753000 	Socialforsikring
01-01-1992 		801010 	Folkeskole o.l.
01-01-1992 		801020 	Specialskoler for handicappede
01-01-1992 		801030 	Ungdoms- og efterskoler
01-01-1992 		802100 	Gymnasier, studenter- og HF-kurser
01-01-1992 	31-12-2002 	802210 	Skoler med pædagogiske uddannelser
01-01-1992 		802220 	Skoler med handels- og kontoruddannelser
01-01-1992 		802230 	Skoler med industri- og håndværkeruddannelser
01-01-1992 		802240 	Skoler med landbrugs- og levnedsmiddeluddannelser
01-01-1992 		802250 	Skoler med transportuddannelser
01-01-1992 	31-12-1995 	802260 	Skoler med sundheds- og forsorgsuddannelser
01-01-1996 		802260 	Skoler med sundheds- og omsorgsuddannelser
01-01-1992 	31-12-2002 	802270 	Politi- og forsvarsskoler
01-01-1992 		803010 	Universiteter
01-01-1992 	31-12-2002 	803020 	Læreanstalter med pædagogiske uddannelser
01-01-2003 		803020 	Lærerseminarier
01-01-2002 		803025 	Pædagogseminarier
01-01-1992 		803030 	Læreanstalter med humanistiske og kunstneriske uddannelser
01-01-1992 		803040 	Læreanstalter med samfundsvidenskabelige uddannelser
01-01-1992 		803050 	Læreanstalter med tekniske uddannelser
01-01-1992 		803060 	Læreanstalter med landbrugsvidenskabelige uddannelser
01-01-1992 		803070 	Læreanstalter med sundhedsuddannelser
01-01-1992 		803080 	Officersskoler
01-01-2002 		803085 	Politi- og forsvarsskoler
01-01-1992 	31-12-1995 	804100 	Køreskoler
01-01-1996 		804100 	Køreskoler mv.
01-01-1992 		804210 	Skoler med erhvervsrettet voksenundervisning
01-01-1992 		804220 	Folkehøjskoler
01-01-1992 		804230 	Andre skoler med almendannende voksenundervisning
01-01-1992 		804290 	Undervisning i øvrigt
01-01-1992 		851100 	Hospitaler
01-01-1992 		851210 	Alment praktiserende læger
01-01-1992 		851220 	Praktiserende speciallæger og ambulatorier
01-01-1992 		851310 	Praktiserende tandlæger
01-01-1996 		851320 	Praktiserende kliniske tandteknikere
01-01-1992 	31-12-1995 	851320 	Praktiserende tandteknikere
01-01-1992 		851410 	Hjemmesygepleje og sundhedspleje
01-01-1992 		851420 	Jordemødre og jordemodercentre
01-01-1992 		851430 	Fysioterapeutiske klinikker og praktiserende fysioterapeuter
01-01-1992 		851440 	Psykologisk rådgivning
01-01-1992 		851450 	Lægelaboratorier
01-01-1992 	31-12-2002 	851460 	Bedriftssundhedstjenesten
01-01-1992 		851470 	Kiropraktorer
01-01-1992 		851480 	Fodplejere
01-01-2003 		851490 	Andet sundhedsvæsen
01-01-1992 	31-12-2002 	851490 	Kuranstalter, naturlæger mv.
01-01-1992 		852000 	Dyrlæger
01-01-1992 		853110 	Døgninstitutioner for børn og unge
01-01-1992 		853120 	Familiepleje
01-01-1992 		853130 	Institutioner for stofmisbrugere og alkoholskadede
01-01-1992 		853140 	Døgninstitutioner for voksne med handicap
01-01-1992 		853150 	Plejehjem og beskyttede boliger
01-01-1992 		853160 	Forsorgshjem mv.
01-01-1992 		853190 	Andre sociale foranstaltninger omfattende institutionsophold
01-01-1992 		853205 	Dagplejemødre
01-01-1992 		853210 	Vuggestuer
01-01-1992 		853215 	Børnehaver
01-01-1992 		853220 	Fritidshjem mv.
01-01-1992 		853225 	Aldersintegrerede institutioner
01-01-1992 		853230 	Fritidsklubber for unge
01-01-1992 		853235 	Hjemmehjælp
01-01-1992 		853240 	Dagcentre for ældre mv.
