code,prefix,database,value,token_id
HEA_atc_D07BB03,HEA,atc,D07BB03,8855
HEA_atc_A03BB01,HEA,atc,A03BB01,8856
HEA_atc_S03BA01,HEA,atc,S03BA01,8857
HEA_atc_A02BC03,HEA,atc,A02BC03,8858
HEA_atc_C09AA03,HEA,atc,C09AA03,8859
HEA_atc_M01AE11,HEA,atc,M01AE11,8860
HEA_atc_S02AA30,HEA,atc,S02AA30,8861
HEA_atc_M01AA01,HEA,atc,M01AA01,8862
HEA_atc_D01AC10,HEA,atc,D01AC10,8863
HEA_atc_S01EB02,HEA,atc,S01EB02,8864
HEA_atc_C07AB03,HEA,atc,C07AB03,8865
HEA_atc_C09AA05,HEA,atc,C09AA05,8866
HEA_atc_C08CA08,HEA,atc,C08CA08,8867
HEA_atc_A07AA02,HEA,atc,A07AA02,8868
HEA_atc_A12AA06,HEA,atc,A12AA06,8869
HEA_atc_S01AA30,HEA,atc,S01AA30,8870
HEA_atc_C05CA53,HEA,atc,C05CA53,8871
HEA_atc_S01FB01,HEA,atc,S01FB01,8872
HEA_atc_D01AC01,HEA,atc,D01AC01,8873
HEA_atc_H03BB01,HEA,atc,H03BB01,8874
HEA_atc_D07AB10,HEA,atc,D07AB10,8875
HEA_atc_C03AA01,HEA,atc,C03AA01,8876
HEA_atc_N06AA05,HEA,atc,N06AA05,8877
HEA_atc_A03AB05,HEA,atc,A03AB05,8878
HEA_atc_D07CB01,HEA,atc,D07CB01,8879
HEA_atc_D11AC30,HEA,atc,D11AC30,8880
HEA_atc_J01MB02,HEA,atc,J01MB02,8881
HEA_atc_J01MA08,HEA,atc,J01MA08,8882
HEA_atc_N05BA12,HEA,atc,N05BA12,8883
HEA_atc_N03AG01,HEA,atc,N03AG01,8884
HEA_atc_B01AB01,HEA,atc,B01AB01,8885
HEA_atc_V07AB,HEA,atc,V07AB,8886
HEA_atc_N02AB02,HEA,atc,N02AB02,8887
HEA_atc_C07AA05,HEA,atc,C07AA05,8888
HEA_atc_R03BB01,HEA,atc,R03BB01,8889
HEA_atc_R03AC12,HEA,atc,R03AC12,8890
HEA_atc_J01FA10,HEA,atc,J01FA10,8891
HEA_atc_C02AB01,HEA,atc,C02AB01,8892
HEA_atc_N04AA04,HEA,atc,N04AA04,8893
HEA_atc_G01AF04,HEA,atc,G01AF04,8894
HEA_atc_R03BA05,HEA,atc,R03BA05,8895
HEA_atc_R01AA05,HEA,atc,R01AA05,8896
HEA_atc_R01AX03,HEA,atc,R01AX03,8897
HEA_atc_A06AC01,HEA,atc,A06AC01,8898
HEA_atc_M03BB03,HEA,atc,M03BB03,8899
