code,title,level
7743,"Lingvistik indoeuropæisk, mag.art.",3
7744,"Statskundskab, cand.scient.pol.",3
7745,"Generel pædagogik, cand.pæd.",3
7746,"Dansk, cand.pæd. (DPU)",3
7747,"Pædagogisk filosofi, c.pæd.",3
7748,"Pædagogisk antropologi, c.pæd.",3
7749,"Pædagogisk psykologi, cand.pæd.",3
7750,"Pædagogisk sociologi, c.pæd.",3
7751,"Matematik, cand.pæd. (DPU)",3
7752,"Didaktik, kand.",3
7753,"Lifelong learning, policy - management, kand.",3
7754,"IT-didaktisk design, cand.pæd.",3
7755,"Statskundskab, bach.",3
7756,"Molecular Medicine, cand.scient.",3
7776,"Latin, mag.art.",3
7779,"Filologi klassisk, mag.art.",3
7802,"Norrøn filologi, cand.phil.",3
7803,"Bygningsteknik, ing.bach.",3
7804,"Norrøn filologi, cand.mag.",3
7813,"Iransk filologi, mag.art.",3
7832,"Indisk filologi, cand.phil.",3
7833,"Indisk filologi, mag.art.",3
7841,"Klassisk instrument-sang-ensemble, bach.",3
7842,"Grønlandsk filologi, cand.phil.",3
7843,"Musikpædagogik ensemble-korledelse, bach.",3
7844,"Grønlandsk filologi, cand.mag.",3
7845,"Rytmisk instrument.-sang-ensemble, bach.",3
7846,"Klassisk musikpædagogik (AM), bach.",3
7847,"Rytmisk musikpædagogik (AM), bach.",3
7848,"Musikpædagogik brobygning, bach.",3
7849,"Elektronisk musik og lydkunst, bach.",3
7850,"Kirkemusik, bach.",3
7851,"Rytmisk musik, bach.",3
7852,"Komponist, bach.",3
7853,"Sangskrivning, bach.",3
7854,"Musikteori, bach.",3
7855,"Tonemester (musik), bach.",3
7856,"Lydtekniker (musik), bach.",3
7857,"Musikformidling, bach.",3
7858,"Den individuelle musikuddannelse IM, bach.",3
7859,"Folkemusik, bach.",3
7860,"Musik og musikpædagogik, bach.",3
7861,"Music, cand.musicae",3
7862,"Musikpædagog, cand.musicae",3
7863,"Musik- og bevægelseslærer, cand.musicae",3
7864,"Solist musisk, komposition",3
7865,"Musik og musikpædagogik, cand.musicae",3
7866,"Musikpædagogisk udvikling (MMS), master",3
7867,"Solist, samtidsmusik",3
7873,"Musik, mag.art.",3
7883,"Teatervidenskab, mag.art.",3
7887,"Æstetisk kulturarbejde, cand.phil.",3
7893,"Dramaturgi, mag.art.",3
7900,"Matematik-teknologi, ing.bach.",3
7901,"Bæredygtigt design, ing.bach.",3
7902,"Kemi og bioteknologi, ing.bach.",3
7903,"Kunsthistorie, mag.art.",3
7904,"Fysik og teknologi, ing.bach.",3
7905,"Manufacturing and operations engineering, ing.bach.",3
7906,"Data science og datamangament, ing.bach.",3
7907,"Applied Industrial Electronics, ing.bach.",3
7908,"Elektronik og system-design, ing.bach.",3
7909,"Computerteknologi, ing.bach.",3
7910,"Robotteknologi, ing.bach.",3
7911,"Mechatronics, ing.bach.",3
7912,"Teknisk biomedicin, ing.bach.",3
7913,"Filmvidenskab, mag.art.",3
7914,"Engineering, Innovation and Business, ing.bach.",3
7915,"Product Development and Innovation, ing.bach.",3
7916,"Teknisk videnskab (Fysik og ingeniørvidenskab), ing.bach.",3
7917,"Geofysik og rumteknologi, ing.bach.",3
7918,"Arkitektur og design,ing.bach",3
7919,"Energisystemer, ing.bach.",3
7920,"Medicin med industriel speciale, bach.",3
7921,"Miljøvidenskab, ing.bach.",3
7922,"Kemiteknologi, ing.bach.",3
7923,"Software engineering, ing.bach.",3
7924,"Sustainable Biotechnology, ing.bach.",3
7925,"Sundhed-produkt, ingeniør bach.",3
7926,"Byggeteknologi, ing.bach.",3
7927,"Energi, ing.bach.",3
7928,"Sundheds- og velfærdsteknologi (teknisk videnskab), ing.bach.",3
7929,"Spiludvikling og læringsteknologi, ing.bach.",3
7930,"Ingeniør una, bach.",3
7931,"Maskin - industri/produktion, ing.bach.",3
7932,"Medicin og teknologi, ing.bach.",3
7933,"Bioteknologi, ing.bach.",3
7934,"Kemi-miljø, ing.bach.",3
7935,"Bygge og anlæg, ing.bach.",3
7936,"Design og innovation, ing.bach.",3
7937,"Elektronik og IT, ing.bach.",3
7938,"Nanoteknologi, ing.bach.",3
7939,"IT-informatik, ing.bach.",3
7940,"Infrastruktur, bach.",3
7941,"Klassisk instrument-sang-ensemble, kand.",3
7942,"IT, Communication and New Media, ing.bach.",3
7943,"Bygningsdesign, ing.bach.",3
7944,"Byggeri og anlæg, indeklima og energi, ingeniør bach.",3
7945,"Rytmisk instrument-sang-ensemble, kand.",3
7946,"Klassisk musikpædagog (AM), kand.",3
7947,"Rytmisk musikpædagog (AM), kand.",3
7948,"Bygge- og anlægskonstruktion, ing.bach.",3
7949,"Elektronisk musik og lydkunst, cand.musicae",3
7950,"Kirkemusik, kand.",3
7951,"Byggeri og anlæg, veje og trafik, ingeniør bach.",3
7952,"Komponist, cand.musicae",3
7953,"Byggeri og anlæg, vand og miljø, ingeniør bach.",3
7954,"Musikpædagogik brobygning, kand.",3
7955,"Tonemester (musik), cand.musicae",3
7956,"Den individuelle musikuddannelse IM, kand.",3
7957,"Musikformidling, kand.",3
7958,"Cyberteknologi, ing.bach.",3
7959,"Folkemusik, kand.",3
7960,"Klassisk musik, solist",3
7961,"Musik (Music Creation), cand. musicae",3
7962,"Bæredygtige byggeprocesser, ing.bach.",3
7963,"Bæredygtige byggeprocesser, cand.polyt.",3
7964,"Life Science og Teknologi, ing.bach.",3
7965,"Rytmisk musik, solist",3
7966,"Miljøteknologi, ing.bach.",3
7967,"Software Engineering, ing.bach.",3
7968,"Produktudvikling og innovation, ing.bach.",3
7969,"Kunstig intelligens, bach.",3
7970,"Elektronisk musik, solist",3
7971,"Kunstig intelligens og data, ing.bach.",3
7972,"Bæredygtigt energidesign, ing.bach.",3
7973,"Engineering (Electronics), ing.bach.",3
7974,"Elektronik, ing.bach.",3
7976,"Teknisk biomedicin, ing.bach.",3
7977,"Bioteknologi, ing.bach.",3
7981,"Produktion (Produktionsteknik), ing.prof.bach.",3
7982,"Byggeri og anlæg, ing.prof.bach.",3
7983,"Softwareteknologi, ing.prof.bach.",3
7984,"Maskinteknologi, ing.prof.bach.",3
7985,"Mechanical Engineering, ing.prof.bach.",3
7986,"Global business og teknologi, ing.prof.bach.",3
7995,"Medicin med industriel specialisering, cand.scient.med.",3
8000,"Naturvidenskab, ph.d.",3
8001,"Matematik-humanistisk, bifag",3
8002,"Fysik-humanistisk, bifag",3
8003,"Kemi-humanistisk, bifag",3
8004,"Biologi-humanistisk, bifag",3
8005,"Datalogi-humanistisk, bifag",3
8006,"Datalogi (komb. HUM), cand.scient.",3
8007,"Datalogi (komb. SAM), cand.scient.",3
8008,"Datalogi (komb. NAT), cand.scient.",3
8009,"Datalogi (komb. HUM-TEK), cand.scient.",3
8010,"Fysik (komb. HUM), cand.scient.",3
8011,"Fysik (komb. SAM), cand.scient.",3
8012,"Fysik (komb. NAT), cand.scient.",3
8013,"Fysik (komb. HUM-TEK), cand.scient.",3
8014,"Kemi (komb. HUM), cand.scient.",3
8015,"Kemi (komb. SAM), cand.scient.",3
8016,"Kemi (komb. NAT), cand.scient.",3
8017,"Kemi (komb. HUM-TEK), cand.scient.",3
8018,"Physics and Technology, cand.polyt.",3
8019,"Lighting Design, cand.scient.",3
8020,"Mathematical Modelling and Computation, cand.polyt.",3
8021,"Meteorologi, bach.",3
8022,"Matematik (komb. HUM), cand.scient.",3
8023,"Matematik (komb. SAM), cand.scient.",3
8024,"Matematik (komb. NAT), cand.scient.",3
8025,"Matematik (komb. HUM-TEK), cand.scient.",3
8026,"Byggeri og anlæg, ing.bach.",3
8027,"Data Science (ITU), cand.scient.",3
8028,"Business Administration and Data Science, cand.merc.",3
8029,"Neurorehabilitering, master",3
8030,"Militære studier, master",3
8031,"Datalogi, hovedfag",3
8032,"Matematik, hovedfag",3
8033,"Fysik, hovedfag",3
8034,"Kemi, hovedfag",3
8035,"Statistik, hovedfag",3
8036,"Videnskabshistorie, hovedfag",3
8037,"Astronomi, hovedfag",3
8038,"Geofysik, hovedfag",3
8039,"Miljøkemi, bach.",3
8040,"Medicinalkemi, bach.",3
8041,"Statistik, bach.",3
8042,"Sundhedsteknologi, ing.bach.",3
8043,"Vand og miljø (SDC), c.scient.",3
8044,"Astronomi, bach.",3
8045,"Biofysik, bach.",3
8046,"Bioengineering, cand.polyt.",3
8047,"Informatikundervisning, master",3
8048,"Bygningskultur - Bæredygtighed, Strategi og Transformation, master",3
8049,"Geofysik, bach.",3
8050,"Biokemi, bach.",3
8051,"Byggeteknik og arkitektonisk projektering, kand.2år.",3
8052,"Teknoantropologi, bach.",3
8053,"Design, master",3
8054,"Strategisk byplanlægning, master",3
8055,"Sustainable and Safe Food production, master",3
8056,"Personlig medicin, master",3
8057,"Bæredygtigt byggeri, master",3
8058,"Arbejdsmiljøledelse, master",3
8059,"Forsikringsmatematik, bach.",3
8060,"Climate Change, cand.scient.",3
8061,"Sustainable Leadership, master",3
8062,"Physics and Technology, cand.polyt.",3
8063,"Physics and Technology, cand.polyt.",3
8064,"Data Science, cand.scient.",3
8065,"Quantum Computing, cand.scient.",3
8066,"Computer Science, bach.",3
8067,"Data Science, bach.",3
8068,"IT-Product Development, bach.",3
8072,"Computer Science, cand.scient.",3
8073,"Computer Science (IT), cand.scient.",3
8074,"Applied Mathematics, cand.scient.",3
8075,"Produkt- og designpsykologi, ingeniør bach.",3
8076,"Earth and Space Physics and Engineering, cand.polyt.",3
8077,"E-science, c.scient.",3
8078,"Naturvidenskab kombination, kombination (RUC)",3
8079,"Miljøkemi, cand.scient.",3
8080,"Naturvidenskab una, cand.scient.",3
8081,"Computer Science, cand.scient.",3
8082,"Matematik, cand.scient.",3
8083,"Physics, cand.scient.",3
8084,"Astronomy, cand.scient.",3
8085,"Geofysik-meteorologi, cand.scient.",3
8086,"Geofysik-oceanografi, cand.scient.",3
8087,"Geofysik, faste jord, cand.scient.",3
8088,"Geofysik-fysisk glaciologi, cand.scient.",3
8089,"Geophysics, cand scient.",3
8090,"Biokemi, cand.scient.",3
8091,"Statistics, cand.scient.",3
8092,"Kemi, cand.scient.",3
8093,"Science Studies, cand.scient.",3
8094,"Geodæsi, cand.scient.",3
8095,"Biofysik, c.scient.",3
8096,"Materialefysik og kemi, cand.scient.",3
8097,"Matematisk planlægning, cand.scient.",3
8098,"Teknisk fysik, c.scient.",3
8099,"Actuarial Mathematics, cand.act.",3
8100,"Informationsteknologi, bach.",3
8101,"Medicinalbiologi (komb.HUM), bach.",3
8102,"Medicinalbiologi (komb.SAM), bach.",3
8103,"Medicinalbiologi (komb.NAT), bach.",3
8104,"Medicinalbiologi (komb.HUM-TEK), bach.",3
8105,"Informatik, bach.",3
8106,"Almen biologi (komb.HUM), bach.",3
8107,"Almen biologi (komb.SAM), bach.",3
8108,"Almen biologi (komb. NAT), bach.",3
8109,"Almen biologi (komb. HUM-TEK), bach.",3
8110,"Datalogi (komb. HUM), bach.",3
8111,"Datalogi (komb. SAM), bach.",3
8112,"Datalogi (komb. NAT), bach.",3
8113,"Datalogi (komb. HUM-TEK), bach.",3
8114,"Data science, bach.",3
8115,"Quantum Technologies and Engineering, cand.scient.",3
8116,"Anvendt matematik, bach.",3
8117,"Matematik-økonomi, cand.scient.oecon.",3
8118,"Mathematics-Economics, cand.scient.oecon.",3
8119,"Fysik (komb. HUM), bach.",3
8120,"Fysik (komb. SAM), bach.",3
8121,"Fysik (komb. NAT), bach.",3
8122,"Fysik (komb. HUM-TEK), bach.",3
8123,"Geografi (komb. HUM), bach.",3
8124,"Geografi (komb. SAM), bach.",3
8125,"Geografi (komb. NAT), bach.",3
8126,"Geografi (komb. HUM-TEK), bach.",3
8127,"Geoscience, cand.scient.",3
8128,"Molekylærbiologi og molekylær medicin, bach.",3
8129,"Teknisk fysik, bach.",3
8130,"Global Business Informatics, bach.",3
8131,"Geologi, hovedfag",3
8132,"Naturvidenskab una, bach.",3
8133,"Matematik og økonomi, bach.",3
8134,"Softwareudvikling, bach.",3
8135,"Datalogi, bach.",3
8136,"Kemi, bach.",3
8137,"Fysik, bach.",3
8138,"Matematik, bach.",3
8139,"Biologi, bach.",3
8140,"Kemi og teknologi, ing.bach.",3
8141,"Geologi/Geologi-geoscience, cand.scient.",3
8142,"Geologi-endogen, cand.scient.",3
8143,"Geologi-exogen, cand.scient.",3
8144,"Geologi-palæontologi, cand.scient.",3
8145,"Geology-Geoscience, cand.scient.",3
8146,"Geologi-fysisk geografi, cand.scient.",3
8147,"Geologi, bach.",3
8148,"Geologi-geoscience, bach.",3
8149,"Molekylærbiologi, bach.",3
8150,"Molekylær biomedicin /Molekylær medicin, bach.",3
8151,"Medicinal Chemistry, cand.scient.",3
8152,"Bioteknologi (NAT), bach.",3
8153,"Miljøbiologi, bach.",3
8154,"Almen biologi, bach.",3
8155,"Biomedicin, bach.",3
8156,"Biokemi og molekylær biologi, bach.",3
8157,"Biokemi, molekylær biologi og kemi, bach.",3
8158,"Molekylærbiologi (komb.HUM), bach.",3
8159,"Molekylærbiologi (komb.SAM), bach.",3
8161,"Molekylærbiologi (komb.NAT), bach.",3
8162,"Molekylærbiologi (komb.HUM-TEK), bach.",3
8163,"Matematik og teknologi, ing.bach.",3
8164,"Forsikringsmatematik, bach.",3
8165,"Matematik, overbygning",3
8166,"Datalogi, overbygning",3
8167,"Naturvidenskab og IT, bach.",3
8168,"Matematiske fag, bach.",3
8169,"Biologi, industribach.",3
8170,"Datavidenskab og machine learning (AAU), bach.",3
8171,"Geografi, hovedfag",3
8172,"Datavidenskab, bach.",3
8173,"Datavidenskab, cand.scient.",3
8174,"Engineering (Biomaterial Engineering for Medicine), cand.polyt.",3
8175,"Produkt og designpsykologi, cand.polyt.",3
8176,"Kemi (komb. HUM), bach.",3
8177,"Kemi (komb. SAM), bach.",3
8178,"Kemi (komb. NAT), bach.",3
8179,"Kemi (komb. HUM-TEK), bach.",3
8180,"Kulturgeografi, bach.",3
8181,"Geografi-kultur A, cand.scient.",3
8182,"Geografi-kultur B, cand.scient.",3
8183,"Geografi-natur, cand.scient.",3
8184,"Geografi-fysisk, cand.scient.",3
8185,"Geografi/Geografi og geoinformatik, cand.scient.",3
8186,"Geografi/Geografi og geoinformatik, bach.",3
8187,"Naturgeografi, bach.",3
8188,"Geoinformatik, bach.",3
8189,"Geoinformatik, cand.scient.",3
8190,"Matematik (komb. HUM), bach.",3
8191,"Matematik (komb. SAM), bach.",3
8192,"Matematik (komb. NAT), bach.",3
8193,"Matematik (komb. HUM-TEK), bach.",3
8194,"Miljøbiologi (komb. HUM), bach.",3
8195,"Miljøbiologi (komb. SAM), bach.",3
8196,"Miljøbiologi (komb. NAT), bach.",3
8197,"Miljøbiologi (komb. HUM-TEK), bach.",3
8198,"Data Science, cand.scient.",3
8199,"Datavidenskab og machine learning (AAU), cand.scient.",3
8200,"Biologi, cand.scient.",3
8201,"Nanoscience og teknologi (SDC), cand.scient.",3
8202,"Molekylærbiologi, cand.scient.",3
8203,"Omics (SDC), c.scient.",3
8204,"Miljøbiologi, cand.scient.",3
8205,"Molekylær biomedicin /Molekylær medicin, cand.scient.",3
8206,"Almen biologi (komb. HUM), cand.scient.",3
8207,"Almen biologi (komb. SAM), cand.scient.",3
8208,"Almen biologi (komb. NAT), cand.scient.",3
8209,"Almen biologi (komb. HUM-TEK), cand.scient.",3
8210,"Biologi, hovedfag",3
8211,"Multimedia science, kand.",3
8212,"Miljøbiologi (komb. HUM), cand.scient.",3
8213,"Miljøbiologi (komb.SAM), cand.scient.",3
8214,"Miljøbiologi (komb. NAT), cand.scient.",3
8215,"Miljøbiologi (komb. HUM-TEK), cand.scient.",3
8216,"Environmental Risk, cand.scient.",3
8217,"Molekylærbiologi (komb.HUM), cand.scient.",3
8218,"Molekylærbiologi (komb.SAM), cand.scient.",3
8219,"Molekylærbiologi (komb.NAT), cand.scient.",3
8220,"Molekylærbiologi (komb.HUM-TEK), cand.scient.",3
8221,"Zoologi-biologi-matematik, cand.scient.",3
8222,"Zoologi-biologi-geologi, cand.scient.",3
8223,"Botanik-biologi-matematik, cand.scient.",3
8224,"Botanik-biologi-geografi, cand.scient.",3
8225,"Biologi og miljøkontrol, cand.scient.",3
8226,"Biologi, cand.scient.",3
8227,"Biochemistry and Molecular Biology, cand.scient.",3
8228,"Biokemi, molekylær biologi og kemi, c.scient.",3
8229,"IT, kommunikation og organisation, cand.it.",3
8231,"Biotechnology, cand.scient.",3
8232,"Forsikringsmatematik, cand.act.",3
8233,"Bioinformatics, cand.scient.",3
8234,"Nature Management, cand.scient.",3
8235,"Parasitologi, c.scient.",3
8236,"Medicinalbiologi (komb.HUM), cand.scient.",3
8237,"Medicinalbiologi (komb.SAM), cand.scient.",3
8238,"Medicinalbiologi (komb.NAT), cand.scient.",3
8239,"Medicinalbiologi (komb.HUM-TEK), cand.scient.",3
8240,"Geografi (komb. HUM), cand.scient.",3
8241,"Geografi (komb. SAM), cand.scient.",3
8242,"Geografi (komb. NAT), cand.scient.",3
8243,"Geografi (komb. HUM-TEK), cand.scient.",3
8244,"Operations and Management Engineering, cand.polyt.",3
8245,"Gastronomi og sundhed, cand.scient.",3
8246,"Mekanik, ing.bach.",3
8247,"Bioinformatik, bach.",3
8248,"Biokemi og molekylær biologi, cand.scient.",3
8249,"Biosolutions, cand.scient.",3
8250,"Kommunikation, cand.mag.",3
8251,"Byggeledelse og bygningsinformatik, cand.tech.",3
8252,"Legemsøvelser, hovedfag",3
8253,"Idræt/Idræt og sundhed, bach.",3
8254,"Bygningsteknik, cand.polyt.",3
8255,"Legemsøvelser, faglærer",3
8256,"Idræt/Idræt og sundhed, c.scient.",3
8257,"Idrætsteknologi, cand.scient.tech.",3
8258,"Humanistisk-samfundsvidenskabelig idrætsvidenskab, c.scient.",3
8259,"Humanfysiologi, cand.scient.",3
8260,"Bæredygtig omstilling, master",3
8261,"Datateknik, ingeniør bach.",3
8262,"Datateknik, civilingeniør",3
8263,"Operations and Management Engineering, cand.polyt.",3
8264,"Civil Engineering, cand.polyt.",3
8265,"Bioteknologi, ing.bach.",3
8266,"Bioteknologi, ing.prof.bach.",3
8267,"Maskinteknologi, ing.prof.bach.",3
8270,"Bioteknologi, cand.scient.",3
8271,"Landinspektørvidenskab, bach.",3
8272,"Surveying, Planning and Land Management, cand.geom.",3
8275,"Procesanalytisk teknologi, cand.scient.",3
8281,"Children's Literature, Media and Cultural Entrepreneurship, kand.2år",3
8282,"Byggeri, ing.bach.",3
8283,"Soils and Global Change, cand.scient.",3
8284,"Advanced Power Electronics, cand.polyt.",3
8285,"HA i markeds- og kulturanalyse, bach.",3
8290,"Fysik og teknologi, ing.bach.",3
8291,"Nanobioscience, bach.",3
8292,"Nanoscience, bach.",3
8295,"Nanoscience, cand.scient.",3
8296,"Nanobioscience, cand.scient.",3
8300,"Sustainable Cities, cand.polyt.",3
8301,"Matematik og økonomi, ph.d.",3
8302,"Transport and Logistics, cand.polyt.",3
8303,"Sustainable animal nutrition-feeding, cand.scient.",3
8304,"Europæisk vindenergi, civilingeniør cand.scient.",3
8305,"Wind Energy, cand.polyt.",3
8306,"Sustainable Energy Engineering, cand.polyt.",3
8307,"Intelligent Reliable Systems, cand.polyt.",3
8308,"Communication Technologies and System Design, cand.polyt.",3
8309,"Matematik-teknologi, cand.polyt.",3
8310,"Security Risk Management, cand.scient.tech.",3
8311,"Mechatronics, cand.polyt.",3
8312,"Biomedicinsk teknologi, cand.polyt.",3
8313,"Kemisk-biokemisk teknologi (biomasse-energi) (SDC), cand.polyt.",3
8314,"Technology (Entrepreneurial Business Engieneering), cand.scient.tech.",3
8315,"Sustainable Design, cand.polyt.",3
8316,"Materials Technology, cand.polyt.",3
8317,"Service systems design, cand.scient.",3
8318,"Engineering (Engineering Light), cand.polyt.",3
8319,"Business Administration and Bioentrepreneurship, cand.merc.(bio)",3
8320,"Autonomous Systems, cand.polyt.",3
8321,"Urban Design, cand.scient.tech.",3
8322,"Urban Design, cand.polyt.",3
8323,"Industrial Design, cand.scient.tech.",3
8324,"Industrial Design, cand.polyt.",3
8325,"Architecture, cand.scient.tech.",3
8326,"Architecture, cand.polyt.",3
8327,"Sundhedsteknologi, cand.polyt.",3
8328,"Pharmaceutical Design and Engineering, cand.polyt.",3
8329,"Sundheds- og velfærdsteknologi (teknisk videnskab), cand.polyt.",3
8330,"Spiludvikling og læringsteknologi, cand.polyt.",3
8331,"Industriel produktion, civilingeniør",3
8332,"Medicin og teknologi, civilingeniør cand.polyt.",3
8333,"Bioteknologi, civilingeniør cand.polyt.",3
8334,"Kemi-miljø, civilingeniør",3
8335,"Byggeri og anlæg, cand.polyt.",3
8336,"Design og innovation, civilingeniør cand.polyt.",3
8337,"Elektronik og IT, civilingeniør",3
8338,"Nanoteknologi, civilingeniør",3
8339,"IT-informatik, civilingeniør",3
8340,"Teknisk una, cand.scient.",3
8341,"Fødevareteknologi, cand.polyt.",3
8342,"Teknologi og ledelse, civilingeniør",3
8343,"Energi, civilingeniør",3
8344,"Innovative Communication Technologies Entrepreneurship, cand.polyt.",3
8345,"Civil and Architectural Engineering, cand.polyt.",3
8346,"Sustainable Biotechnology, cand.polyt.",3
8347,"Oil and Gas Technology, cand.polyt.",3
8348,"Engineering Acoustics, cand.polyt.",3
8349,"IT-produktudvikling, c.scient.",3
8350,"IT-ledelse, cand.it.",3
8351,"Biosystemteknologi, cand.polyt.",3
8352,"Techno-Anthropology, cand.scient.",3
8353,"Energisystemer, cand.polyt.",3
8354,"Indoor Environmental and Energy Engineering, cand.polyt.",3
8355,"Structural and Civil Engineering, cand.polyt.",3
8356,"Veje og trafik, cand.polyt.",3
8357,"Water and Environment Engineering, cand.polyt.",3
8358,"Chemical and Biochemical Engineering, cand.polyt.",3
8359,"Bygningsinformatik, cand.scient.tech.",3
8360,"Byggeledelse, cand.polyt.",3
8361,"Management in the Building Industry, kand.2år, cand.scient.tech.",3
8362,"Ledelse og informatik i byggeriet, cand.scient.tech.",3
8363,"Akvatisk videnskab og teknologi, cand.polyt.",3
8364,"Integrated Food Studies, cand.scient.tech.",3
8365,"Architectural Engineering, cand.polyt.",3
8366,"Civil Engineering, cand.polyt.",3
8367,"Materials and Manufacturing Engineering, cand.polyt.",3
8368,"Engineering (Engineering Physics), cand.polyt.",3
8369,"Nanomaterials and Nanophysics, cand.polyt.",3
8370,"Nanobioteknology, cand.polyt.",3
8371,"Medical biotechnology, cand.polyt.",3
8372,"Sustainable Energy Engineering, cand.polyt.",3
8373,"Sound and Music Computing, cand.polyt.",3
8374,"Building Energy Design, cand.tech.",3
8375,"Engineering, Innovation and Business, cand.polyt.",3
8376,"Konstruktionsteknik, cand.polyt.",3
8377,"Nordisk arkitektonisk kulturarv (NORDMAK), master",3
8378,"Technology Entrepreneurship, cand.tech.",3
8379,"Producentvirksomhed og kulturledelse, diplomuddannelse",3
8380,"Kreativ musikformidling, master",3
8381,"Grundlæggende musikformidling, master",3
8382,"Kirkemusik, master",3
8383,"Klassisk hørelærepædagogik, master",3
8384,"Rytmisk korledelse, master",3
8385,"Rytmisk kirkemusik, master",3
8386,"Elite sangpædagogik, master",3
8387,"Sustainable Energy Systems, cand.polyt.",3
8388,"Sustainable Energy Technologies, cand.polyt.",3
8400,"Landbrugsvidenskab, bach.",3
8401,Akademiuddannelse i ungdoms- og voksenundervisning,3
8402,"Agrobiologi, bach.",3
8403,"Mejeribrugsvidenskab, bach.",3
8404,"Miljø- og fødevareøkonomi, bach.",3
8405,"Sundhed og ernæring, bach.",3
8406,"Fødevarevidenskab, bach.",3
8407,"Havebrugsvidenskab, bach.",3
8408,Akademiuddannelse i socialpædagogik,3
8409,"Landskabsarkitektur, bach.",3
8410,"Veterinærmedicin (KU), bach.",3
8411,"Skovbrugsvidenskab, bach.",3
8412,"Husdyrvidenskab, bach.",3
8413,"Akademiuddannelse, fleksibelt forløb",3
8415,"Veterinærvidenskab, cand.med.vet.",3
8416,"Animal Science, cand.scient.",3
8417,"Dyrevidenskab, bach.",3
8418,"Animal Science, cand.scient.",3
8420,"Naturressourcer, bach.",3
8421,"Plante- og fødevarevidenskab, bach.",3
8422,"Plant Science, cand.scient.",3
8440,Speciallærer,3
8441,Friluftsvejleder,3
8442,Almen uddannelse i sløjd,3
8443,Voksenunderviser,3
8444,Voksenvejleder,3
8445,"Praktiklærer til læreruddannelsen, diplomuddannelse",3
8446,"Praktikvejleder til socialrådgiveruddannelsen, diplomuddannelse",3
8447,"Praktikvejleder til pædadgoguddannelsen, diplomuddannelse",3
8448,Uddannelses- og erhvervsvejlederuddannelse,3
8501,"Naturfagsdidaktik, diplomuddannelse",3
8502,Dansk andetsprog for voksne,3
8503,"Pædagogik, diplomuddannelse",3
8504,"Pædagogisk arbejde, diplomuddannelse",3
8505,"Journalistisk arbejde, diplomuddannelse",3
8506,"Turistfører, diplomuddannelse",3
8507,"Materiel kultur, diplomuddannelse",3
8508,"Erhvervspædagogik, diplomuddannelse",3
8509,"ESG-styring og -rapportering, diplomuddannelse",3
8510,Den merkantile diplomuddannelse,3
8511,"Globalisering og forandring, diplomuddannelse",3
8512,"Rusmiddelbehandling, diplomuddannelse",3
8513,"Power-to-X, diplomuddannelse",3
8517,"Særskilte moduler, diplomuddannelse",3
8518,"Vurdering, diplomuddannelse",3
8519,"Ledelse, diplomuddannelse",3
8520,"Journalistik for etniske grupper, diplomuddannelse",3
8521,"Journalistik, diplomuddannelse",3
8522,"Humanistisk-pædagogik, diplomuddannelse (DPU)",3
8523,Statsprøvet tolk,3
8524,"Projektledelse, teknologisk diplomuddannelse",3
8525,"Kriminologi, diplomuddannelse",3
8526,"Sportsmanagement, diplomuddannelse",3
8551,"Grøn energiomstilling, diplomuddannelse",3
8552,Ernæringsfaglig diplomuddannelse,3
8553,Diplomuddannelse i operations og supply chain management (TD),3
8554,Grafisk åben udd. (GÅU),3
8555,Media management (GÅU),3
8556,Teknologisk diplomuddannelse i parkvirksomhed,3
8557,Teknologisk diplomuddannelse i vedligehold,3
8558,Teknologisk diplomuddannelse,3
8559,Teknologisk diplomuddannelse i bio- og procestekn. og kemi,3
8560,"Stærkstrømsteknologi, teknologisk diplomuddannelse",3
8561,Diplomuddannelse i automation,3
8562,"Projektledelse i byggeriet, teknologisk diplomuddannelse",3
8563,"Sundhedsteknologi, ing.prof.bach.",3
8564,"Maritim Drift og Bæredygtig Udvikling, diplomuddannelse",3
8584,"Intelligence og cyber studier, master",3
8585,"Matematik med henblik på undervisning på de gymnasiale uddannelser, master",3
8586,"Sundhedsøkonomi og ledelse, diplomuddannelse",3
8587,"Cybersikkerhed, master",3
8588,"Datadrevet organisationsudvikling, master",3
8589,"Intelligence and Cyber Studies, master",3
8599,"Fleksibelt forløb, diplomuddannelse",3
8600,"Offentlig administration, diplomuddannelse",3
8601,"Skat, diplomuddannelse",3
8602,"Inkasso, diplomuddannelse",3
8603,"Socialformidling, diplomuddannelse",3
8604,Akademiuddannelse til statonom,3
8620,"It-sikkerhed, diplomuddannelse",3
8621,"Teknologileder, diplomuddannelse",3
8622,"Ingeniørernes lederuddannelse, diplomuddannelse",3
8623,"Management and manufacturing, ing.prof.bach.",3
8624,"IT (DIT), diplomuddannelse",3
8625,"Software (IT-Vest), diplomuddannelse",3
8626,"IT-diplomuddannelsen (IHK), diplomuddannelse",3
8627,"Humanøkologi (TD), diplomuddannelse",3
8628,"Webudvikling, diplomuddannelse",3
8629,"Softwareudvikling, diplomuddannelse",3
8630,"Konkurrenceidræt, diplomuddannelse",3
8631,"Matematik og pædagogik (DPU), diplomuddannelse",3
8632,Sundhedsfaglig diplomuddannelse,3
8633,"Kræftsygepleje, specialsygeplejerske",3
8634,"Sygeplejerske, suppleringsuddannelse",3
8635,"Stråleterapi, specialsygeplejerske",3
