code6,specialty_num,specialty_name_da,ydelse_num,ydelse_text_da
242161,24,Psykiatri,2161,Tolkebistand
242261,24,Psykiatri,2261,Ingen tekst tilgængelig
244001,24,Psykiatri,4001,Ingen tekst tilgængelig
244002,24,Psykiatri,4002,Ingen tekst tilgængelig
244003,24,Psykiatri,4003,Ingen tekst tilgængelig
244004,24,Psykiatri,4004,Ingen tekst tilgængelig
244005,24,Psykiatri,4005,Ingen tekst tilgængelig
245001,24,Psykiatri,5001,Sindslid. 1. Indlæg.
245002,24,Psykiatri,5002,Sindslid. Genindlæg.
245004,24,Psykiatri,5004,Nervesanatorier
245005,24,Psykiatri,5005,Alkoholklinikker
245080,24,Psykiatri,5080,Telefonkonsultation
245081,24,Psykiatri,5081,Møde 1 modul
245082,24,Psykiatri,5082,Møde 2 moduler
245083,24,Psykiatri,5083,Møde 3 moduler
245084,24,Psykiatri,5084,Møde udover 3 modul
245110,24,Psykiatri,5110,Ingen tekst tilgængelig
245111,24,Psykiatri,5111,Ingen tekst tilgængelig
245310,24,Psykiatri,5310,Tolk ifm. kons. §3
245701,24,Psykiatri,5701,Ingen tekst tilgængelig
247103,24,Psykiatri,7103,Blodpr. Exp 1
247136,24,Psykiatri,7136,B-Glukose *ej Stix*4
247151,24,Psykiatri,7151,U-Methylketon 1
247152,24,Psykiatri,7152,F-Blod 1
247153,24,Psykiatri,7153,U-Hemoglobin 1
247155,24,Psykiatri,7155,Pt-Ekg 3 Ext.Afl. 6
247156,24,Psykiatri,7156,Pt-Ekg 3ext.3præ. 9
247159,24,Psykiatri,7159,B-Glukose *stix* 1
247160,24,Psykiatri,7160,U-Glukose 1
247162,24,Psykiatri,7162,Sekret-Gonokok*exp*1
247166,24,Psykiatri,7166,B-Hemoglobin 2
247167,24,Psykiatri,7167,Pt-Kapillærresist. 3
247168,24,Psykiatri,7168,S-Creatinium 5
247169,24,Psykiatri,7169,U-Mikroskopi 3
247176,24,Psykiatri,7176,U-Protein 1
247177,24,Psykiatri,7177,B-Sedimentat.Reakt.2
247180,24,Psykiatri,7180,Urinprøvetag Steril4
247181,24,Psykiatri,7181,S-Carbamid 3
247184,24,Psykiatri,7184,B-Differentialtæll.6
247185,24,Psykiatri,7185,B-Erytrocyt*volfrk.1
247186,24,Psykiatri,7186,B-Leukocyt. *park* 1
247188,24,Psykiatri,7188,B-Trombocyt. *park*3
247210,24,Psykiatri,7210,Ingen tekst tilgængelig
247233,24,Psykiatri,7233,Ingen tekst tilgængelig
247298,24,Psykiatri,7298,Ingen tekst tilgængelig
249001,24,Psykiatri,9001,Kørselsgodtgør. I
249999,24,Psykiatri,9999,Ingen tekst tilgængelig
250105,25,Pædiatri,105,E-mail konsultation
250110,25,Pædiatri,110,1. Kons.
250120,25,Pædiatri,120,2. Kons.
250130,25,Pædiatri,130,Senere Kons.
250140,25,Pædiatri,140,Ingen tekst tilgængelig
250161,25,Pædiatri,161,tillæg for tolk
250201,25,Pædiatri,201,Tlf. Kons.
250205,25,Pædiatri,205,tlf. rådgivning
250206,25,Pædiatri,206,Ingen tekst tilgængelig
251101,25,Pædiatri,1101,Afstandstillæg
251401,25,Pædiatri,1401,Besøg
252161,25,Pædiatri,2161,tolkebistand
252201,25,Pædiatri,2201,Allerg. Cutanprøve
252202,25,Pædiatri,2202,Allerg. Prov.Forsøg
252203,25,Pædiatri,2203,Lungef.us. u. r.test
252204,25,Pædiatri,2204,Lungef.us. m. r.test
252205,25,Pædiatri,2205,Ingen tekst tilgængelig
252206,25,Pædiatri,2206,Ingen tekst tilgængelig
252207,25,Pædiatri,2207,Ingen tekst tilgængelig
252208,25,Pædiatri,2208,Ingen tekst tilgængelig
252209,25,Pædiatri,2209,Ingen tekst tilgængelig
252250,25,Pædiatri,2250,Ingen tekst tilgængelig
252251,25,Pædiatri,2251,Ingen tekst tilgængelig
252252,25,Pædiatri,2252,Ingen tekst tilgængelig
252253,25,Pædiatri,2253,Ingen tekst tilgængelig
252254,25,Pædiatri,2254,Ingen tekst tilgængelig
252255,25,Pædiatri,2255,Ingen tekst tilgængelig
252256,25,Pædiatri,2256,Ingen tekst tilgængelig
252257,25,Pædiatri,2257,Ingen tekst tilgængelig
252261,25,Pædiatri,2261,Ingen tekst tilgængelig
255001,25,Pædiatri,5001,1. kons. all. §3A35
255002,25,Pædiatri,5002,2. kons. all. §3A35
255003,25,Pædiatri,5003,sen.kons. all. §3A35
255004,25,Pædiatri,5004,T. kons. all. §3A35
255005,25,Pædiatri,5005,Cutanprøve all.§3A35
255006,25,Pædiatri,5006,prov.forsøg. §3A35
255007,25,Pædiatri,5007,Lungefktus. uden rev
255008,25,Pædiatri,5008,Lungefktus. med rev
255009,25,Pædiatri,5009,Ingen tekst tilgængelig
255010,25,Pædiatri,5010,1.kons (allergi)a35
255011,25,Pædiatri,5011,2.kons.(allergi)a35
255012,25,Pædiatri,5012,senere kons._a35
255013,25,Pædiatri,5013,tlf.kons. a35
255014,25,Pædiatri,5014,cutanprøver a35
255015,25,Pædiatri,5015,provokationsfors.a35
255016,25,Pædiatri,5016,lungefunk.u.revera35
255017,25,Pædiatri,5017,lungefunk.m.revera35
255018,25,Pædiatri,5018,Ingen tekst tilgængelig
255019,25,Pædiatri,5019,Ingen tekst tilgængelig
255020,25,Pædiatri,5020,Ingen tekst tilgængelig
255021,25,Pædiatri,5021,Ingen tekst tilgængelig
255022,25,Pædiatri,5022,Ingen tekst tilgængelig
255080,25,Pædiatri,5080,Telefonkonsultation
255081,25,Pædiatri,5081,Møde 1 modul
255082,25,Pædiatri,5082,Møde 2 moduler
255083,25,Pædiatri,5083,Møde 3 moduler
255084,25,Pædiatri,5084,Møde udover 3 modul
255090,25,Pædiatri,5090,Ingen tekst tilgængelig
255310,25,Pædiatri,5310,Tolk ifm. kons. §3
255811,25,Pædiatri,5811,1. kons ADHD R081
255812,25,Pædiatri,5812,2. kons ADHD R081
257103,25,Pædiatri,7103,Blodpr. Exp 1
257136,25,Pædiatri,7136,B-Glukose *ej Stix*4
257139,25,Pædiatri,7139,Blodpr. Ekg I Hjem 6
257151,25,Pædiatri,7151,U-Methylketon 1
257152,25,Pædiatri,7152,F-Blod 1
257153,25,Pædiatri,7153,U-Hemoglobin 1
257155,25,Pædiatri,7155,Pt-Ekg 3 Ext.Afl. 6
257156,25,Pædiatri,7156,Pt-Ekg 3ext.3præ. 9
257158,25,Pædiatri,7158,U-Bilirubiner 1
257159,25,Pædiatri,7159,B-Glukose *stix* 1
257160,25,Pædiatri,7160,U-Glukose 1
257161,25,Pædiatri,7161,Sekret-Gonokok*mik*2
257162,25,Pædiatri,7162,Sekret-Gonokok*exp*1
257165,25,Pædiatri,7165,U-Hormonanal*exp* 1
257166,25,Pædiatri,7166,B-Hemoglobin 2
257167,25,Pædiatri,7167,Pt-Kapillærresist. 3
257168,25,Pædiatri,7168,S-Creatinium 5
257169,25,Pædiatri,7169,U-Mikroskopi 3
257170,25,Pædiatri,7170,F-Orm Ormled 1
257171,25,Pædiatri,7171,F-Parasit -Æg 6
257172,25,Pædiatri,7172,Analafskr-Oxyurisæg2
257173,25,Pædiatri,7173,Oscillometri *2 Ex*6
257175,25,Pædiatri,7175,U-Svangersk. Reakt.3
257176,25,Pædiatri,7176,U-Protein 1
257177,25,Pædiatri,7177,B-Sedimentat.Reakt.2
257178,25,Pædiatri,7178,Sekt-Trichomon.Vag.2
257179,25,Pædiatri,7179,U-Bakt.*dyrk Park* 3
257180,25,Pædiatri,7180,Urinprøvetag Steril4
257181,25,Pædiatri,7181,S-Carbamid 3
257182,25,Pædiatri,7182,U-Urobilin 3
257183,25,Pædiatri,7183,Lunger-Vitalkap. 3
257184,25,Pædiatri,7184,B-Differentialtæll.6
257185,25,Pædiatri,7185,B-Erytrocyt*volfrk.1
257186,25,Pædiatri,7186,B-Leukocyt. *park* 1
257187,25,Pædiatri,7187,S-Rheumat.Art.Test 3
257188,25,Pædiatri,7188,B-Trombocyt. *park*3
257189,25,Pædiatri,7189,U-Bakt.*dyrk Rest*12
257190,25,Pædiatri,7190,U-Hb-Glu-Ne-Pr Stix1
257202,25,Pædiatri,7202,Pt-Glukosebelast. 12
257204,25,Pædiatri,7204,Hæmatologisk Us.Ii 6
257205,25,Pædiatri,7205,P-Ikterusindex 2
257206,25,Pædiatri,7206,B-Koagulation 3
257208,25,Pædiatri,7208,Ekg 3 Ext. 3 Præ. 9
257209,25,Pædiatri,7209,P-Koagulationsfakt.6
257210,25,Pædiatri,7210,Pt-Ekg Afl. 6 1
257212,25,Pædiatri,7212,P-Glukose 4
257213,25,Pædiatri,7213,Lunge-Peak Exp.Flow3
257214,25,Pædiatri,7214,*fpt*s-Lipid Frkt.25
257216,25,Pædiatri,7216,B-Malariaparasit. 6
257218,25,Pædiatri,7218,Ercs-Basofilt Pkt. 4
257219,25,Pædiatri,7219,F-Pus *katalase* 2
257220,25,Pædiatri,7220,S-Bilirubiner 5
257221,25,Pædiatri,7221,*b*ercs-Reticulocyt2
257222,25,Pædiatri,7222,U-Sediment *park* 6
257223,25,Pædiatri,7223,Fpt-Dioxygen*absb*15
257224,25,Pædiatri,7224,*fpt*s-Triglycerid15
257225,25,Pædiatri,7225,Urinkonkrement Uns.5
257226,25,Pædiatri,7226,S-Cholesteroler 9
257229,25,Pædiatri,7229,B-Eosinophilcyt. 1
257230,25,Pædiatri,7230,Ingen tekst tilgængelig
257233,25,Pædiatri,7233,Hæmatologisk Us.I 2
257297,25,Pædiatri,7297,U-Bence Jones Prot.3
257298,25,Pædiatri,7298,Ekg 3 Ext. 6 Præ.12
257299,25,Pædiatri,7299,Pt-Ekg F E Belast 9
258201,25,Pædiatri,8201,1.Undersøgelse
258202,25,Pædiatri,8202,2.Undersøgelse
258203,25,Pædiatri,8203,3.Undersøgelse
258204,25,Pædiatri,8204,4.Undersøgelse
258205,25,Pædiatri,8205,5.Undersøgelse
258206,25,Pædiatri,8206,6.Undersøgelse
258207,25,Pædiatri,8207,7.Undersøgelse
258208,25,Pædiatri,8208,8.Undersøgelse
258215,25,Pædiatri,8215,5.Undersøgelse
258311,25,Pædiatri,8311,1.Kighostevaccinat.
258312,25,Pædiatri,8312,2.Kighostevaccinat.
258313,25,Pædiatri,8313,3.Kighostevaccinat.
258321,25,Pædiatri,8321,1.Di-Te-Pol-Vaccinat
258322,25,Pædiatri,8322,2.Di-Te-Pol-Vaccinat
258323,25,Pædiatri,8323,3.Di-Te-Pol-Vaccinat
258331,25,Pædiatri,8331,1.Orale Poliovaccin.
258332,25,Pædiatri,8332,2.Orale Poliovaccin.
258333,25,Pædiatri,8333,3.Orale Poliovaccin.
258401,25,Pædiatri,8401,Vaccinat. Inden 2 År
258403,25,Pædiatri,8403,Vaccinat. 2-10 År
258501,25,Pædiatri,8501,1. Hib-vaccination
258502,25,Pædiatri,8502,2. Hib-vaccination
258503,25,Pædiatri,8503,3. Hib-vaccination
258601,25,Pædiatri,8601,MFR-vaccinat. 1 år
258602,25,Pædiatri,8602,MFR-vaccinat. 2 år
258603,25,Pædiatri,8603,MFR-vaccinat. 3 år
258604,25,Pædiatri,8604,MFR-vaccinat. 4 år
258612,25,Pædiatri,8612,MFR-vaccinat. 12 år
258613,25,Pædiatri,8613,MFR-vaccinat. 13 år
258701,25,Pædiatri,8701,Tillæg v. MFR-vacc.
258702,25,Pædiatri,8702,Tillæg v. Hib-vacc.
259001,25,Pædiatri,9001,Kørselsgodtgør. I
260105,26,Børnepsykiatri,105,E-mail konsultation
260110,26,Børnepsykiatri,110,1. Kons. 1 patient
260111,26,Børnepsykiatri,111,1.Kons. Voks.+ Barn
260112,26,Børnepsykiatri,112,1. Kons. Familie
260120,26,Børnepsykiatri,120,2. Kons
260130,26,Børnepsykiatri,130,Senere Kons
260131,26,Børnepsykiatri,131,2/Se.Kons. Samtalet.
260132,26,Børnepsykiatri,132,2/Se.Kons. Legetera.
260133,26,Børnepsykiatri,133,2/Se.Kons. Foræl.Te.
260134,26,Børnepsykiatri,134,2/Se.Kons. Famil.Te.
260161,26,Børnepsykiatri,161,tillæg for tolk
260201,26,Børnepsykiatri,201,Tlf. Kons
260205,26,Børnepsykiatri,205,tlf. rådgivning
261101,26,Børnepsykiatri,1101,Afstandstillæg
261401,26,Børnepsykiatri,1401,Besøg
262161,26,Børnepsykiatri,2161,tolkebistand
262261,26,Børnepsykiatri,2261,Ingen tekst tilgængelig
265001,26,Børnepsykiatri,5001,Hon beh.mø i b.psy
265002,26,Børnepsykiatri,5002,Børnepsykiatri_amt15
265005,26,Børnepsykiatri,5005,koord.beh.møde a101
265006,26,Børnepsykiatri,5006,Ingen tekst tilgængelig
265101,26,Børnepsykiatri,5101,Ingen tekst tilgængelig
265310,26,Børnepsykiatri,5310,Tolk ifm. kons. §3
267175,26,Børnepsykiatri,7175,U-Svangersk. Reakt.3
269001,26,Børnepsykiatri,9001,Kørselsgodtgør. I
269999,26,Børnepsykiatri,9999,Ingen tekst tilgængelig
280110,28,Tropemedicin,110,1. Kons.
280120,28,Tropemedicin,120,2. Kons.
280130,28,Tropemedicin,130,Senere Kons.
280161,28,Tropemedicin,161,tillæg for tolk
280201,28,Tropemedicin,201,Tlf. Kons.
280205,28,Tropemedicin,205,tlf. rådgivning
282161,28,Tropemedicin,2161,tolkebistand
282229,28,Tropemedicin,2229,Parasitologisk U.
282305,28,Tropemedicin,2305,Rectoscopi
282306,28,Tropemedicin,2306,Biopsi
287103,28,Tropemedicin,7103,Blodpr. Exp 1
287139,28,Tropemedicin,7139,Blodpr. Ekg I Hjem 6
287156,28,Tropemedicin,7156,Pt-Ekg 3ext.3præ. 9
287169,28,Tropemedicin,7169,U-Mikroskopi 3
287173,28,Tropemedicin,7173,Oscillometri *2 Ex*6
287180,28,Tropemedicin,7180,Urinprøvetag Steril4
287184,28,Tropemedicin,7184,B-Differentialtæll.6
287189,28,Tropemedicin,7189,U-Bakt.*dyrk Rest*12
287190,28,Tropemedicin,7190,U-Hb-Glu-Ne-Pr Stix1
287210,28,Tropemedicin,7210,Ingen tekst tilgængelig
287298,28,Tropemedicin,7298,Ingen tekst tilgængelig
440108,44,KPLL,108,Acetylcho.rec.Ab
440109,44,KPLL,109,ACTH;P
440110,44,KPLL,110,ALAT;P
440111,44,KPLL,111,"Bicarbonat,st;vB"
440112,44,KPLL,112,Albumin;P
440113,44,KPLL,113,Albumin (el.);P
440115,44,KPLL,115,Aldolase;P
440116,44,KPLL,116,Aldosteron;P
440120,44,KPLL,120,Aminosyrer frakt. -
440121,44,KPLL,121,Amiodaron;P
440122,44,KPLL,122,Amitriptylin;P
440123,44,KPLL,123,Amoxapin
440124,44,KPLL,124,Amylase;P
440126,44,KPLL,126,"Amylase,panc.;P"
440127,44,KPLL,127,Androgen-status
440128,44,KPLL,128,Androstendion;P
440129,44,KPLL,129,ACE1;P
440130,44,KPLL,130,DNA Ab;P
440131,44,KPLL,131,ENA-antistof;P
440132,44,KPLL,132,HIV 1+2 Ab;P
440133,44,KPLL,133,ANA granulocyt
440134,44,KPLL,134,ANA;P
440135,44,KPLL,135,"HIV Ab,konf.;P"
440136,44,KPLL,136,HIV-antistof
440137,44,KPLL,137,Antitrypsin;P
440138,44,KPLL,138,Antitrombin;P
440139,44,KPLL,139,Ascorbat;P
440140,44,KPLL,140,ASAT;P
440141,44,KPLL,141,HIV 1+2 Antistof
440142,44,KPLL,142,Beta-Globulin;P
440143,44,KPLL,143,"Barbiturater, kval."
440144,44,KPLL,144,HIV Antistof
440145,44,KPLL,145,Basisk Frakt.;P
440146,44,KPLL,146,Bas.fosfatase;P
440148,44,KPLL,148,Basofilocytter;B
440149,44,KPLL,149,e-Basofilt punkt.
440151,44,KPLL,151,Bilirubin;P
440152,44,KPLL,152,"Bilirubin,frakt."
440154,44,KPLL,154,Binyrebark Ab;P
440155,44,KPLL,155,Blodtype AB0+RH
440156,44,KPLL,156,Bromid
440157,44,KPLL,157,Borrelia Ab
440158,44,KPLL,158,Bly;B
440159,44,KPLL,159,C Peptid;P
440160,44,KPLL,160,CRP;P
440161,44,KPLL,161,C1-est.inhib.;P
440162,44,KPLL,162,Blodtype AB0+RH
440163,44,KPLL,163,Cadmium:P
440164,44,KPLL,164,Carbonmonoxid Hb
440166,44,KPLL,166,pCO2;B
440167,44,KPLL,167,Calcitonin;P
440169,44,KPLL,169,Calcium-ion;P
440170,44,KPLL,170,Calcium;P
440173,44,KPLL,173,Carbamid;P
440175,44,KPLL,175,CDT;P
440176,44,KPLL,176,CEA Ag;P
440177,44,KPLL,177,CD4/CD8 lymfocyt
440178,44,KPLL,178,Chinidin;P
440179,44,KPLL,179,Chlorid;P
440181,44,KPLL,181,Cholesterol;P
440182,44,KPLL,182,Ciclosporin;B
440184,44,KPLL,184,Cholinesterera;P
440185,44,KPLL,185,Chrom;P
440186,44,KPLL,186,Immunkompleks.;P
440187,44,KPLL,187,Clomipramin;P
440188,44,KPLL,188,Clonazepam;P
440189,44,KPLL,189,Complem. C1q;P
440190,44,KPLL,190,Cobalamin;P
440191,44,KPLL,191,Ferroxidase;P
440192,44,KPLL,192,Clozapin;P
440193,44,KPLL,193,Complement C3;P
440194,44,KPLL,194,Complement C4;P
440195,44,KPLL,195,Complement C3d
440196,44,KPLL,196,Coombs' test
440197,44,KPLL,197,Cortisol (tot);P
440198,44,KPLL,198,Cortisol (fri)
440199,44,KPLL,199,Creatinin;P
440200,44,KPLL,200,Creatinkinase;P
440201,44,KPLL,201,Cys.Fibrose(DNA)
440202,44,KPLL,202,Creatinkinase-B
440203,44,KPLL,203,Cryoglobuliner
440204,44,KPLL,204,PBG-deaminase;E
440205,44,KPLL,205,CMV Ab;P
440206,44,KPLL,206,Delta-Aminolevulat
440207,44,KPLL,207,DHE-Androst.sul.
440210,44,KPLL,210,Doxepin;P
440211,44,KPLL,211,Diazepam;P
440213,44,KPLL,213,Dift.toxin Ab;P
440214,44,KPLL,214,Digoxin;P
440215,44,KPLL,215,"Vitamin D 1,25;P"
440217,44,KPLL,217,Bloddyrkn.(bakt)
440218,44,KPLL,218,Erytrocytter;B
440220,44,KPLL,220,SR;B
440221,44,KPLL,221,MCHC;B
440223,44,KPLL,223,MCH;B
440224,44,KPLL,224,MCV;B
440226,44,KPLL,226,EryVolFrac.;B
440227,44,KPLL,227,Start h'molyse
440229,44,KPLL,229,Total h'molyse
440230,44,KPLL,230,EBV Ab;P
440232,44,KPLL,232,Eosinofilocyt;B
440233,44,KPLL,233,Erythroblaster;B
440234,44,KPLL,234,Erythropoietin;P
440235,44,KPLL,235,Etanol;P
440236,44,KPLL,236,Ethosuximid;P
440237,44,KPLL,237,Flecainid;P
440238,44,KPLL,238,FSH;P
440239,44,KPLL,239,Gastrin;P
440240,44,KPLL,240,Frisium;P
440241,44,KPLL,241,Faktor V Leiden
440242,44,KPLL,242,Ferritin;P
440244,44,KPLL,244,Alfa F>toprot;P
440245,44,KPLL,245,Fibrinogen;P
440246,44,KPLL,246,Folater;P
440247,44,KPLL,247,Folater;B
440248,44,KPLL,248,"Alfa-1-Globulin,"
440250,44,KPLL,250,Alfa-2-Globulin;
440251,44,KPLL,251,Gamma-Globulin;P
440253,44,KPLL,253,Gamma-GT;P
440255,44,KPLL,255,Gluc.Dia.faste;P
440256,44,KPLL,256,"Glucose,faste;P"
440257,44,KPLL,257,Glucose;P
440258,44,KPLL,258,Hemoglob.frak.
440259,44,KPLL,259,Hemoglob.frak.
440260,44,KPLL,260,Homocystein;P
440261,44,KPLL,261,H'mokromatosegen
440262,44,KPLL,262,Gluc.6 fos.deh;E
440263,44,KPLL,263,Gonokok Ab;P
440264,44,KPLL,264,Haloperidol
440265,44,KPLL,265,P-Hemoglo.frit;P
440266,44,KPLL,266,"e-hemoglobin, frakt."
440267,44,KPLL,267,Helicob. Ab
440268,44,KPLL,268,HDL-Cholesterol;
440269,44,KPLL,269,Haptoglobin;P
440270,44,KPLL,270,Hemiglobin;B
440271,44,KPLL,271,HbA1c;B
440272,44,KPLL,272,H'moglobin;B
440273,44,KPLL,273,Hemoglobin F - u d
440274,44,KPLL,274,Hep A IgM;P
440275,44,KPLL,275,Hep Bs Ag;P
440276,44,KPLL,276,Hep Bs Ab;P
440277,44,KPLL,277,Herpes simp.Ab;P
440278,44,KPLL,278,HCG;P
440279,44,KPLL,279,Hep Bc IgM;P
440280,44,KPLL,280,"Bicarbonat,st;kB"
440281,44,KPLL,281,Vitamin D;P
440282,44,KPLL,282,Hep.C vir Ab
440283,44,KPLL,283,"HBsAg,konf;P"
440284,44,KPLL,284,17-Hy.progest.;P
440285,44,KPLL,285,Imipramin.;P
440286,44,KPLL,286,IgA;P
440287,44,KPLL,287,IgD;P
440288,44,KPLL,288,Hep A Ab total;P
440289,44,KPLL,289,IgE;P
440290,44,KPLL,290,"Glucose,faste;S"
440291,44,KPLL,291,Glucose;S
440292,44,KPLL,292,IgG;P
440293,44,KPLL,293,IgM;P
440294,44,KPLL,294,Inhibin-A;P
440295,44,KPLL,295,Inhibin-B:P
440296,44,KPLL,296,Influenza Ab;P
440297,44,KPLL,297,"INR, KF 2+7+10;P"
440298,44,KPLL,298,"Insulin, faste;P"
440299,44,KPLL,299,Intrin. fak. Ab;
440300,44,KPLL,300,APTT;P
440301,44,KPLL,301,Jern;P
440302,44,KPLL,302,Kalium;S
440303,44,KPLL,303,Inhib.-FSH-Ratio
440304,44,KPLL,304,Carbamazepin;P
440305,44,KPLL,305,Sperma-Ab;P
440306,44,KPLL,306,Kviks>lv;B
440307,44,KPLL,307,KF 2+7+10;P
440308,44,KPLL,308,Koagulationstid
440309,44,KPLL,309,Kromosomunders.
440310,44,KPLL,310,Kobber;P
440311,44,KPLL,311,Ingen tekst tilgængelig
440312,44,KPLL,312,Zuklopenthixol;P
440313,44,KPLL,313,"Lactatdehydrog.,fr."
440320,44,KPLL,320,LD-isoenzym 1
440322,44,KPLL,322,LDH;P
440324,44,KPLL,324,Lamotrigin;P
440328,44,KPLL,328,LDL-Cholesterol;
440332,44,KPLL,332,Legionella Ab
440334,44,KPLL,334,Leptospira Ab
440335,44,KPLL,335,LD-1/LD fraktion
440337,44,KPLL,337,Stamceller;B
440338,44,KPLL,338,Leukocytter;B
440339,44,KPLL,339,Lipoprotein(a);P
440340,44,KPLL,340,APO-Lipoprot.E
440341,44,KPLL,341,Lipoprot.frakt.
440342,44,KPLL,342,Lipase;P
440343,44,KPLL,343,Lipoprotein-status
440344,44,KPLL,344,Lithium;P
440346,44,KPLL,346,LH;P
440347,44,KPLL,347,Lymfogr.ven. Ab
440348,44,KPLL,348,Lysozym;P
440349,44,KPLL,349,Lymfocytter;B
440350,44,KPLL,350,M-komp.type;P
440351,44,KPLL,351,Methylmalonat;P
440352,44,KPLL,352,Magnesium;P
440353,44,KPLL,353,Alfa2-Macrogl.;P
440354,44,KPLL,354,Mangan;B
440355,44,KPLL,355,Malariaparas
440356,44,KPLL,356,Meningokok Ab
440357,44,KPLL,357,Beta2-Microgl.;P
440359,44,KPLL,359,Metamyelocyt.;B
440360,44,KPLL,360,Mexiletin;P
440361,44,KPLL,361,Mitokondrie Ab
440363,44,KPLL,363,Projekt Mor-Barn
440364,44,KPLL,364,Monocyter;B
440366,44,KPLL,366,Mononucl.t.(P-B)
440367,44,KPLL,367,Morbilli Ab
440368,44,KPLL,368,Mycop.pneu.MPKAT
440369,44,KPLL,369,Muskelantistof
440370,44,KPLL,370,Myelocytter;B
440371,44,KPLL,371,Myoglobin;P
440373,44,KPLL,373,Natrium;P
440376,44,KPLL,376,Neut.stavkern.;B
440377,44,KPLL,377,Neutrofilocyt.;B
440378,44,KPLL,378,Mononu. IgM:akut
440379,44,KPLL,379,Nortriptylin;P
440380,44,KPLL,380,Ornitose - Ab
440382,44,KPLL,382,Orosomucoid;P
440383,44,KPLL,383,O2 sat.;B
440384,44,KPLL,384,Osteocalcin;P
440385,44,KPLL,385,Oxcarbazepin;P
440386,44,KPLL,386,Parasit-antistof
440387,44,KPLL,387,Mononu.test IgG
440388,44,KPLL,388,Osmolalitet;P
440389,44,KPLL,389,"PTH,Paratyrin;P"
440390,44,KPLL,390,pO2;B
440391,44,KPLL,391,Parietalcel. Ab
440392,44,KPLL,392,Parotit. Ab
440393,44,KPLL,393,Parvo.B19 Ab
440396,44,KPLL,396,Perphenazin;P
440397,44,KPLL,397,pH;kB
440398,44,KPLL,398,Fenobarbital;P
440399,44,KPLL,399,Proinsulin;P
440400,44,KPLL,400,Fenytoin;P
440401,44,KPLL,401,Fosfat;P
440402,44,KPLL,402,PKU test (baby)
440403,44,KPLL,403,Prostata specifik an
440404,44,KPLL,404,Plac.lac.horm.;P
440405,44,KPLL,405,Propafenon;P
440407,44,KPLL,407,Plasmocytter;B
440408,44,KPLL,408,Pro-Coll.III-P;P
440409,44,KPLL,409,Primidon;P
440410,44,KPLL,410,Progesteron;P
440411,44,KPLL,411,PSA;P
440412,44,KPLL,412,E-Protoporphyrin
440413,44,KPLL,413,Prolactin;P
440414,44,KPLL,414,PSA-Ratio;P
440415,44,KPLL,415,Promyelocytter;B
440416,44,KPLL,416,Protein:P
440418,44,KPLL,418,Protein C(funk.)
440419,44,KPLL,419,"ProtS,Ag frit;P"
440420,44,KPLL,420,AllSpec.IgE ord.
440421,44,KPLL,421,Renin;P
440422,44,KPLL,422,Reticulocytter
440424,44,KPLL,424,Risperidon;P
440425,44,KPLL,425,Rheumafaktor;P
440426,44,KPLL,426,Rubella IgG;P
440428,44,KPLL,428,Salicylat;P
440429,44,KPLL,429,Selen;P
440430,44,KPLL,430,Spytkirtel-as
440431,44,KPLL,431,Streptoc. Ab
440432,44,KPLL,432,"Somatomed.C,IGF1"
440433,44,KPLL,433,Sulfhemoglobin
440434,44,KPLL,434,HR-test Inhal.;B
440435,44,KPLL,435,HR-test F>de;B
440436,44,KPLL,436,"HR test,Derm.;B"
440437,44,KPLL,437,"HR test,Urtic.;B"
440438,44,KPLL,438,Somatom. IGFBP3
440440,44,KPLL,440,Syfil.screen
440441,44,KPLL,441,Syfilistest for grav
440442,44,KPLL,442,"T-3, reverse"
440443,44,KPLL,443,TSH; P
440444,44,KPLL,444,Rhesus Ab uge 35
440445,44,KPLL,445,Testosteron;P
440446,44,KPLL,446,Testoster.frit;P
440447,44,KPLL,447,Tetanustox. Ab;P
440448,44,KPLL,448,Teofyllin;P
440449,44,KPLL,449,Blodtype irre.Ab
440452,44,KPLL,452,Trombocytter;B
440454,44,KPLL,454,Thyreoidea Ab;P
440455,44,KPLL,455,"T4,total;P"
440457,44,KPLL,457,"T4,frit;P"
440458,44,KPLL,458,T4-bind.glob.;P
440459,44,KPLL,459,Thyreoglobulin;P
440460,44,KPLL,460,Toxoplas. Ab
440461,44,KPLL,461,Transcobalamin;P
440463,44,KPLL,463,Transferrin;P
440464,44,KPLL,464,Troponin I;P
440468,44,KPLL,468,"Tripletest,grav."
440469,44,KPLL,469,Triglycerid;P
440470,44,KPLL,470,T3 reaktion;P
440472,44,KPLL,472,"T3,frit;P"
440473,44,KPLL,473,"T3,total;P"
440474,44,KPLL,474,TSH recept. Ab;P
440475,44,KPLL,475,Uklassificeret;B
440476,44,KPLL,476,Urat;P
440479,44,KPLL,479,Valproat;P
440480,44,KPLL,480,Varic.Zos Ab
440481,44,KPLL,481,Vitamin A;P
440482,44,KPLL,482,V'ksthormon;P
440483,44,KPLL,483,Salmonella Ab;P
440484,44,KPLL,484,Vasopressin;P
440485,44,KPLL,485,Vitamin E;P
440490,44,KPLL,490,Yersinia Ab
440491,44,KPLL,491,Zink;P
440492,44,KPLL,492,Estradiol;P
440493,44,KPLL,493,"Osteoporoseprofil,"
440494,44,KPLL,494,?striol(+gravid) -
440496,44,KPLL,496,_strogen-stat.;P
440498,44,KPLL,498,Diverse tests
