code,title,level,parent_id,id
3375,"Data stewardship, AO",5,,8f07fc45-c403-4589-8095-69afa18fae6f
3376,"Business, Asian Language and Culture - Japanese, bach.",5,,f940ef21-eca0-4602-95b0-8916206d1d27
3377,"Quantum Information Science, cand.scient.",5,,81cfbfe3-2e7a-460f-95ac-dd0a7fa6b9a2
3378,"Jura (SDU), cand.jur.",5,,66987d84-6b17-49b8-b41b-4b3e43e8f0e0
3379,"Jura, bach.",5,,06392a5c-2662-42e4-96df-e75f4877818b
3380,"Kulturforståelse, cand.mag.",5,,78bc4567-e82b-482b-b8bf-62c3b9d3f00b
3381,"Semiotik, cand.mag.",5,,f1dc0b99-ac58-42e7-8977-716a430c559f
3382,"Population Studies, cand.scient.dem.",5,,88c4438d-8bbb-4170-be15-a7957c04848e
3383,"Natur og jordbrugsproduktion, prof.bach.",5,,efe6aca3-9915-493b-84a5-403a85f81130
3384,"Almen ingeniørvidenskab, ing.bach.",5,,640fd05e-7bf7-4798-b7da-9185c6677bf3
3385,"Folkesundhedsvidenskab, cand.scient.san.publ",5,,09581a43-c70e-4eb1-b59c-c9ab6ce37074
3386,"Kognitiv semiotik, cand.mag.",5,,44e5e5f7-93c8-4847-8633-f1ef0ac40afe
3387,"Kemi og bioteknologi, ing.bach.",5,,f8966463-f94c-42a3-b70b-1f4be6a202b5
3388,"Chemistry-biotechnology, ing.bach.",5,,36bd9e9f-8dd1-4009-aa71-6efaf5a95b73
3389,"Didaktik (æstetik), cand.pæd.",5,,e9786335-eae4-40a8-8a46-7f29f005cb98
339,"Handel/kontor, ivu (eud)",5,,eb5b76dd-f2d8-4481-9888-5df76948aec8
3390,"Economics and Business Administration in Finance and Strategic Management, cand.merc.",5,,db0f77e9-6a77-40fe-b070-a01f6e15c573
3391,"Economics and Business Administration in Strategy, Organization and Leadership, cand.merc.",5,,83d9145f-3fe7-48be-959f-00493a86360e
3392,"Economics and Business Administration in Supply Chain Management, cand.merc.",5,,5254a4e2-e98b-464f-8379-690a335e52dc
3393,"Economics and Business Administration in Accounting, Strategy and Control, cand.merc.",5,,fd769dbb-3159-4581-8001-e45944c968f0
3394,"Erhvervsøkonomi i økonomisk markedsføring, cand.merc.",5,,0d65d9d1-b8db-4354-8514-b472d5ba5e03
3395,"Erhvervsøkonomi i finansiering og regnskab, cand.merc.",5,,9dfd9532-41e3-40b5-b9b2-7fa0599bb812
3396,"Economics and Business Administration in Finance and Investments, cand.merc.",5,,e798c91e-21e3-4762-a32b-311f8622c4cf
3397,"Economics and Business Administration in Management of Innovation and Business Develop, cand.merc.",5,,ffcf2904-10b1-4df1-8dcc-1986826c7c38
3398,"Economics and Business Administration in Sales Management, cand.merc.",5,,4ab58362-14f6-4ff1-a8c9-e20b73e1cb2c
3399,"Economics and Business Administration in People and Business Development, cand.merc.",5,,5629f09b-e455-4bca-86a4-df76080fbe99
3400,"Medicin, bach.",5,,3f3c5893-579b-47c6-999a-4438a3f680eb
3401,"Fødevarer, jordbrug og oplevelser (grundforløb plus)",5,,c6016829-9a02-4d88-8397-731cd3da1204
3402,"Omsorg, sundhed og pædagogik (grundforløb plus)",5,,ae1c79e9-aa0b-4e4f-ae8b-826db7f4d139
3403,"Kontor, handel og forretningsservice (grundforløb plus)",5,,56e32e57-5d4c-4c98-b691-5b1a65486af0
3404,"Teknologi, byggeri og transport (grundforløb plus)",5,,eba3a09e-147e-4dce-bbf1-847ab1fb2c81
3405,"Global ledelse og design af produktionsnetværk (GMM), ing.prof.bach.",5,,6417b896-91b5-468a-a591-ce791b5b9aa1
3406,"Elektrisk energiteknologi, ing.prof.bach.",5,,77cab9d8-b449-46e4-b1a6-3978916bbf60
3407,"Kemi og bioteknologi, ing.prof.bach.",5,,45fcf7d3-b689-4bef-8334-03061fb1c327
3408,"Maskinteknik, ing.prof.bach.",5,,ee137d8e-d83c-49ca-8f95-b5dfccafc16e
3409,"Produktion (Produktionsteknik), ing.prof.bach.",5,,dd3db105-78fe-4b2d-af8a-d0e1875872c5
3410,"Softwareteknologi, ing.prof.bach.",5,,9ac5881c-2e52-419d-b71e-0963c00a2c80
3411,"Mechanical Engineering, ing.prof.bach.",5,,f4a8a869-2909-4115-81fe-38bd348e5cad
3412,"Statskundskab, bach.",5,,6c076b10-40a4-4770-b868-28b66fc926b7
3413,"HA almen erhvervsøkonomi, bach.",5,,4930a94e-6ff5-4c00-ba4c-6e5caedee03e
3414,"HA almen erhvervsøkonomi, bach.",5,,b0580d3d-e46b-432e-bff2-19fddbe0b7a0
3415,"HA almen erhvervsøkonomi, bach.",5,,aaa8192a-fe82-41bd-a8a6-eafc0436887e
3416,"HA almen erhvervsøkonomi, bach.",5,,40286b3b-9572-4d96-8395-28a277c9185f
3417,"Economics and Business Administration, bach.",5,,38c0284c-7314-4026-a9cf-dd323667dbc2
3418,"Economics and Business Administration, bach.",5,,fd954a69-a029-4d6a-92df-a48ec624f1cb
3419,"Economics and Business Administration, bach.",5,,6f82904c-3c70-48c2-b553-e6ed30e38ce4
3420,"Robotteknologi, ing.bach.",5,,c9391f6b-7512-40ab-b709-cf16c538cee9
3421,"Datalogi, bach.",5,,ea31f4cf-889a-4cab-9c26-2371ca86bfbf
3422,"Audiologopædi, bach.",5,,24587b8b-d45a-40e2-beb0-d822ceecaa37
3423,"HA(jur.) erhvervsøkonomi-jura, bach.",5,,b6cf0a95-5dff-4a32-acce-0b9db568030a
3424,"International virksomhedskommunikation, engelsk, bach.",5,,3cb98fe4-4987-4bdf-be46-75b68e12e27a
3425,"International virksomhedskommunikation, engelsk, bach.",5,,486bba75-e844-4eb0-9219-8dbf3a13584c
3426,"International virksomhedskommunikation, engelsk, bach.",5,,599f1bb4-95a2-4e5b-872a-8389662209a0
3427,"International virksomhedskommunikation, tysk, bach.",5,,ac46b3c3-83d3-4c1b-9592-121192f696df
3428,"Medievidenskab, bach.",5,,35d5ca85-80b6-4413-8a2b-d61af45553b0
3429,"Engelsk, bach.",5,,f6db0925-5264-427d-9cdd-d2298f2ccaaf
3430,"Filosofi, bach.",5,,079e35ea-fbef-4066-9d35-a8653b513371
3431,"Historie, bach.",5,,063c103e-8021-47fc-865c-30e328060b25
3432,"Litteraturvidenskab, bach.",5,,41ba5ed3-3f16-4d4c-825a-e0fc33035506
3433,"Dansk, bach.",5,,815279a2-4494-4463-9575-a834a369236c
3434,"Tysk sprog, litteratur og kultur, bach.",5,,8828f490-854a-4e15-9763-a10a5b000d82
3435,"Religion studier/Religionsvidenskab, bach.",5,,ce8a47ee-9c57-4161-96b8-8a12a9237633
3436,"Økonomi, bach.",5,,41b4d003-4453-4601-a0be-b3be340ecc7f
3437,"Jura, bach.",5,,bfc5f8b5-93aa-42ce-903b-5d5804c50aca
3438,"Samfundsfag, bach.",5,,83ee60ee-a8f8-4bc2-92d7-7a868e826ca3
3439,"Psykologi, bach.",5,,83d07101-d07e-4a32-8cdd-b0239af11f22
3440,"Farmaci, bach.",5,,85d5758a-12b9-4743-b25a-cdb9cb1ae3f5
3441,"Folkesundhedsvidenskab, bach.",5,,397dd89b-3155-4bbe-a318-eddb9e2f24c5
3442,"Matematik og økonomi, bach.",5,,01da07ea-88dc-4e6b-b368-e9b0251597ab
3443,"Kemi, bach.",5,,329eb58d-10d1-47a1-9258-05c3d845afa6
3444,"Fysik, bach.",5,,ff4ee398-d19c-4aea-8d71-0149d7486654
3445,"Matematik, bach.",5,,454f1851-d5b4-475d-8f93-fc4df4ce7358
3446,"Biologi, bach.",5,,df002cee-7a47-49ae-807c-129ec0d02185
3447,"Idræt/Idræt og sundhed, bach.",5,,5543ee29-20cb-412d-81a3-ba0c6466cbaa
3448,"Erhvervsøkonomi, cand.merc.",5,,d738096b-613f-450e-a29b-24710875b05f
3449,"Erhvervsøkonomi, cand.merc.",5,,8b044641-bb29-45c5-adbd-52d170d3c960
3450,"Economics and Business Administration, cand.merc.",5,,1029eb65-800b-40c5-88f4-ed97f06bbd1f
3451,"Economics and Business Administration, cand.merc.",5,,bf95e1a4-6dc4-4f5b-a4e8-a12c249ac9c3
3452,"Economics, cand.oecon.",5,,e66effdb-f077-4292-89ac-cf40bff075fa
3453,"Jura, cand.jur.",5,,1b220889-6d63-4185-931c-65b2c2df03a0
3454,"Statskundskab, cand.scient.pol.",5,,c1752412-58e8-4bf1-b65c-7054a8fda169
3455,"Computer Science, cand.scient.",5,,3b6cbe97-1aaf-45f0-9378-0a6a39886357
3456,"Chemistry, cand.scient.",5,,ac20d9b0-678b-4a3f-94a4-902cb0ec247c
3457,"Mathematics, cand.scient.",5,,4dd54913-4b28-4c2b-b5bc-6effc4cf8403
3458,"Physics, cand.scient.",5,,ee97ab75-1170-4ed0-9358-5231dc11a200
3459,"Matematik-økonomi, cand.scient.oecon.",5,,9fa87947-45ff-4bf5-972a-fcc5f3ef330c
3460,"Biology, cand.scient.",5,,a7f0d75e-3720-4358-8de4-401119032ab9
3461,"Audiologopædi, cand.mag.",5,,c9b64551-6d70-46a6-bb6e-53f434cbf63a
3462,"Robotics, cand.polyt.",5,,406bcde9-a26b-4038-89eb-26c49e98f693
3463,"Electronics, cand.polyt.",5,,f6bd2214-7300-40c1-9040-71bc97263852
3464,"Electronics, cand.polyt.",5,,1f4d3032-d499-4732-b82d-22a11ef30f21
3465,"Revision, cand.merc.aud.",5,,beea2cf4-c2c3-4330-9bf5-78e2aa2073cf
3466,"Dansk, cand.mag.",5,,5304921d-5bcb-4507-bb53-352dff87a0d1
3467,"Pædagogik, cand.mag.",5,,c6714dae-beb6-4fc1-b99f-e27e3c8c7022
3468,"Tysk sprog, litteratur og kultur, cand.mag.",5,,6604cc97-adea-4012-807e-d45bde75502d
3469,"Filosofi, cand.mag.",5,,697b6871-4ac7-4a36-bc3d-92cfc7bc76ed
3470,"Historie, cand.mag.",5,,2d7ce9ac-6790-4615-9e29-5cf74251e636
3471,"Medievidenskab, cand.mag.",5,,f2f2c9c8-23c7-444d-9bfd-eea7843271a2
3472,"Litteraturvidenskab, cand.mag.",5,,0f1b5835-692e-4197-b91f-6a1d3d7f9dde
3473,"Religion studier/Religionsvidenskab, cand.mag.",5,,83e46e44-3a42-4401-86ae-edf71ab17203
3474,"Journalistik, cand.public.",5,,7345ffcc-e495-4d4c-88ec-69ccd395fd2f
3475,"Samfundsfag, cand.soc.",5,,9b502d68-6af6-44ef-a51f-d7302e24db32
3476,"Psykologi, cand.psych.",5,,1829bf9e-c938-49b7-a635-40db3cfd0ed7
3477,"Medicin, cand.med.",5,,29cec637-a437-44fe-9a8c-a1a9cfdb1149
3478,"Medicin, cand.med.",5,,e736ad03-21b4-4900-9552-4c366e3e4f60
3479,"Sundhedsfaglig kandidatuddannelse, cand.scient.san.",5,,2403d5a3-a4dd-4e01-a128-4736f036c67b
3480,"Farmaci, cand.pharm.",5,,a511e1cb-ad1a-4d9f-b9db-2481c1c9fa06
3481,"Medicinal Chemistry, cand.scient.",5,,59fc3015-d33c-4e7f-b53d-9bf849fb1e69
3482,"Idræt/Idræt og sundhed, cand.scient.",5,,d2854412-1bbd-47ef-a9e6-f35769e02a5e
3483,"Global Management and Manufacturing, ing.prof.bach.",5,,e0c9d315-ab2a-4b45-89b7-48d18c721613
3484,"Economics and Business Administration, cand.merc.",5,,c8a245c4-d2c7-4a9f-8f82-a33869196cdb
3485,"Supply Chain Digitalisation, cand.polyt.",5,,cfe17491-74e3-4ef5-81ea-1fe90479324d
3486,"Economics and Business Administration, cand.merc.",5,,c09a96f2-adc7-4e71-a5db-096065f57bc0
3487,"Lingvistik, cand.mag.",5,,1c141ab9-d892-48e9-8af3-cac1ac6840a4
3488,"Linguistics, cand.mag.",5,,7a1363a2-094c-4957-b2df-b4bcc4c174d0
3489,"Molekylær medicin, cand.scient.",5,,bc6392a7-08ea-4168-92c5-50125c7f147e
3490,"Molecular Biomedicine, cand.scient.",5,,cdc899a7-847f-4e67-9cae-13452a701e05
3491,"Software Engineering, cand.polyt.",5,,aa2b896e-613c-4586-ae1c-0e325584a1dd
3492,"Interactive Technology, cand.polyt.",5,,21a43b64-b81a-4661-ad97-6f6177e4de0d
3493,"Artificial Intelligence, cand.scient.",5,,26ab8f71-42e1-4ddc-84aa-58e88eb2decb
3494,"Artificial Intelligence, cand.scient.",5,,7fc23136-002e-4c2d-961c-3f28fd157cf7
3495,"Computer Science, cand.scient.",5,,71072fc7-b7ba-418e-90b1-7568c5261b5f
3496,"Interactive Technology Engineering, ing.bach.",5,,cd8fbb5e-d91a-4707-b50d-041e104a7e61
3497,"Software Engineering, ing.bach.",5,,50d03fd1-cbb8-4a70-badc-65e23b9b4348
3498,"Artificial Intelligence, bach.",5,,5fa95561-d37f-4d41-94aa-11853f4684a1
3499,"Computer Science, bach.",5,,42f5995a-ffa2-4bd5-9b7a-f7e2d182f71e
3500,"European Master in Global Studies (EMGS), cand.soc",5,,46a62417-54a4-42f6-8e21-b4f5aea8ac11
353,"Bygge/anlæg, ivu (eud)",5,,746a0a94-7759-4793-90b9-098ceab5f8fd
3535,"International Food Quality and Health, cand.scient.",5,,396ebdfc-36d8-462c-9359-4ca83dc49c2b
354,"Jern/metal, ivu (eud)",5,,148b723b-2271-4cd7-95d1-6c615da7a13e
355,"Grafisk, ivu (eud)",5,,231b64a6-9611-4936-99bb-cb5a324da53c
358,"Teknik/industri i øvrigt, ivu (eud)",5,,27fb242e-0d9a-44a2-8dd5-3791ec7d6184
3594,"Amu.soc, Omsorg og pleje i det kommunale sundhedsvæsen",5,,e9196efa-9d45-4e83-868a-3600fe092dbf
3595,"Amu.bai, Erhvervsdykning i bygge- og anlægsbranchen",5,,ece600d3-26f5-4767-8d16-062e2f7f3163
3596,"Amu.ind, Produktion af levnedsmidler, nydelsesmidler, foder",5,,2435cb91-5cf0-4ded-b509-75e1c17ecb6a
3597,Afsluttet studiekompetenceforløb,5,,85d4dd8b-fa1e-4794-8f69-7d694907de4b
3598,Afsluttet grundforløb,5,,2f206cb3-4080-4ccd-a794-6223a20fd1d9
3599,"Amu.trp, transportoptimering",5,,40d71c38-ebdf-48b2-be15-f6c282d9b645
360,"Service, ivu (eud)",5,,b4beca17-0fb7-480f-b307-47f25d567594
3600,"Amu.adm, administration og assistance i sundhedssektoren",5,,007b0ab1-7140-4664-a6f4-09396994350e
3601,"Amu.met, transportteknisk område",5,,d8f312c8-6f13-4382-baaa-3d4c34778446
3602,"Amu.bai, anvendelse af entreprenørmateriel",5,,444ecfb2-9073-4e94-9e15-627b409c16cd
3603,"Amu.met, automatik- og procesteknisk område",5,,748bbac3-21ad-43ea-b904-80d8c1ac8701
3604,"Amu.met, flyteknisk område",5,,2414a2c5-7560-4391-afe7-7b805518194a
3605,"Amu.bai, maling og overfladebehandling bygninger m.v.",5,,a6831cab-42ac-4ea4-af71-6f77406968c6
3606,"Amu.met, guld- og sølvsmedeområdet",5,,ba3b140c-3723-4b54-968a-5518cca320b8
3607,"Amu.adm, IKT-administration og vedligeholdelse",5,,f80c1520-2452-4756-b46d-26c757cf4637
3608,"Amu.ind-met, skibsbygningstekniske område",5,,5aa8972d-6147-4042-ae72-73441704c0c6
3609,"Amu.adm, foto-, film-, tv- og redaktionel produktion",5,,00a8c7f5-237b-4cdc-929a-207f86d91d73
3610,"Amu.met, smedeteknisk område",5,,b7909605-0d63-4d96-b932-4e477c60f78a
3611,"Amu.bai, spildevandsbehandling",5,,82f37737-d710-4c7e-9b1d-f711e4e605e2
3612,"Amu.adm, detailhandel",5,,67b44598-c51f-41b8-8bdd-dc60ccc80e70
3613,"Amu.adm, produktion af trykt og digital kommunikation",5,,9e0a1f7b-0217-482b-92f0-37f89f9e4af4
3614,"Amu.adm, handel og logistik",5,,f3793415-254c-42bc-8fb6-47d794ce7aae
3615,"Amu.bai, stilladsmontage",5,,86d3b348-8216-472d-a7be-7f6ce848ada4
3616,"Amu.adm, spedition og shipping",5,,670cc163-5b91-4ffd-bcb1-ac0fc83cdd2e
3617,"Amu.adm, offentlig forvaltning og sagsbehandling",5,,5062e781-7380-4d61-963b-bf68a89dba9e
3618,"Amu.adm, administration",5,,a0064420-6519-4112-ab5f-a66efcfa38fd
3619,"Amu.adm, viden- og forretningsservice",5,,7d9b7ca9-a1ba-4cd6-b25b-18282ec81c31
3620,"Amu.adm, turist og rejse",5,,8b524d1a-0864-417c-bc67-d5c8e3ab23ea
3621,"Amu.bai, tagdækning o.lign. med tagpap, membraner og folier",5,,ba8675b1-f987-44e4-aca9-12ad6abf0e5e
3622,"Amu.ind-met, støberiteknisk område",5,,da94a1e9-dc84-4a49-ba8c-0287e6504fd1
3623,"Amu.adm, ledelse",5,,e97b7ac3-8873-4cf2-b44f-75883f63c063
3624,"Amu.met, maskin- og værktøjsområdet",5,,c6378e5d-6754-46a7-9805-810381691445
3625,"Amu.bai, vejbygning og belægninger",5,,d3753234-a4a5-4116-ba3e-88f7a6e14456
3626,"Amu.met, elektronik- og svagstrømsteknisk område",5,,ef251ce7-c79d-4e8c-a79a-785369a3049a
3627,"Amu.met, data- og kommunikationsteknisk område",5,,4f0cc0a0-e247-44b9-9a90-32983c1da377
3628,"Amu.adm, finansiel rådgivning og forsikring",5,,4ddcfc39-81b9-45ff-9004-2adc8530ff2a
3629,"Amu.soc, pædagogisk arbejde med børn og unge",5,,b52baa96-c7db-4f06-b04f-64e9615b8761
3630,"Amu.adm, forsikring og pension",5,,1d3f0191-ab86-4a29-ad17-2f0f04cc487c
3631,"Amu.bai, anlægskonstruktioner og råhuse",5,,bc5e8716-1f2b-409a-949d-9229063dc23e
3632,"Amu.lev, industrislagtning og forædling af kødprodukter",5,,2f91d181-2862-4f9e-9d69-52488072117a
3633,"Amu.bai, boringer på land og jordbundsundersøgelser",5,,6233ca43-bca3-4e70-b0af-013acc7f9ae9
3634,"Amu.lev, detailforarbejdning og forædling af ferskvarer",5,,d379d5c0-fe93-46c7-b026-bc0f68b2366b
3635,"Amu.mej, maskiner og teknik landbruget",5,,5e658996-4daa-4045-ab61-bada979a1a3e
3636,"Amu.srv, ejendomsservice",5,,73a4f1bf-a9a0-4f9b-b59f-3ef0e7481cb5
3637,"Amu.bai, aptering af bygninger mv.",5,,931acca7-303b-4bbc-bddc-0fd92ad6d4a5
3638,"Amu.lev, reception-servering-service",5,,7cdf73b5-2070-447e-be38-9255cc36b329
3639,"Amu.bai, nedrivning og affaldshåndtering",5,,c89770a3-f24b-4c31-a36d-5f6d52d89c73
3640,"Amu.mej, planteproduktion i landbruget",5,,7c1fb4d1-7b19-4685-b1df-d95792b1d163
3641,"Amu.mej, husdyrproduktion i landbruget",5,,8baae3bf-c038-4d78-be7a-cb44a2909988
3642,"Amu.mej, pasning af zoodyr, hobbydyr og fisk",5,,58a82af4-9e08-42a3-a825-7fae54e3dd0b
3643,"Amu.bai, kloakering",5,,8f8f890f-6ae6-4444-afbb-41b3c05f8325
3644,"Amu.bai, isolering af tekniske anlæg",5,,868ebb0a-5358-4433-9f0d-2c36ed11de8e
3645,"Amu.bai, projektering, sagsbeh., reg. og teknisk salg",5,,42917687-8e57-4542-994a-1dbc386f7185
3646,"Amu.mej, produktion og pakning mejeriprodukter",5,,14612033-a95c-4cfe-87b1-5f10fae03d63
3647,"Amu.lev, brød-, kage-, dessert- og konfekturefremstilling",5,,086a4e32-78c7-4854-abb8-668d8a57d71b
3648,"Amu.ind, laboratorieservice",5,,844c29b3-54a7-4eb8-87ce-545a9b90fcd6
3649,"Amu.lev, madfremstilling - institutionskøkkener",5,,06cd4823-649a-4ea2-80b4-cee1980073d4
3650,"Amu.ind-met, svejsning og termisk skæring i metal",5,,6578d76a-8797-4c6f-a7e7-32d11ba443dc
3651,"Amu.met, teknisk design og tegning i industrien",5,,f2db5ca0-21b4-40a3-af17-58246a18f1bc
3652,"Amu.eli, elektrisk automation på aut.- maskiner og anlæg",5,,b50f7f63-bcf3-455c-a7e4-8e40e5f5228a
3653,"Amu.eli, elevatorteknik",5,,bfc96d91-e335-407a-a43c-72f85b3c38d2
3654,"Amu.eli, el-forsyningsanlæg",5,,cd2083c1-64e4-4e57-9140-ce6f8dac747f
3655,"Amu.eli, bygningers el-installationer og antennemontage",5,,05cb29f0-e3d8-4c9a-9b47-91d4ce879890
3656,"Amu.eli, service på hvidevare- og køleautomatik",5,,c75a662a-5066-4424-bdcf-68b1619dea45
3657,"Amu.eli, intelligente bygningsinstallationer og CTS-anlæg",5,,3ae97fa7-ebe3-4c14-87af-97f0b0f43d0b
3658,"Amu.eli, sikrings- og alarmteknik",5,,982d4b69-921b-477a-8915-0df439a5f627
3659,"Amu.eli, tele- og datateknik",5,,7250a460-4c56-4105-95ac-6fa319ecd207
3660,"Amu.srv, pleje af hår, hud og negle",5,,2564b6e9-6c47-4a89-a344-a3d08279f337
3661,"Amu.srv, urmageri",5,,66a39baa-fa54-438f-ac07-bcb19b1b7b75
3662,"Amu.srv, optometri",5,,3e3b4e03-a930-447a-9580-85045ded3bf7
3663,"Amu.srv, industriel vask og efterbehandling tekstiler",5,,db84423e-821d-4971-9fae-16a5742ee3ff
3664,"Amu.ind, beklædnings- og textilområdet",5,,2586b3b2-2f94-4950-8ec6-2f665d2896d6
3665,"Amu.ind, travers-portalkran-riggerområdet",5,,f67dc871-d915-4fd4-9568-5c7fd765c7fe
3666,"Amu.mej, etablering og pleje af grønne områder og anlæg",5,,3562ae44-9dd5-4e48-8795-c8daccc8391d
3667,"Amu.mej, produktion af og rådgivning om planteskoleplanter",5,,8cabcf50-731e-4d08-85dd-6e25a266921b
3668,"Amu.mej, produktion af og rådgivning om væksthusplanter",5,,f7304be6-877e-4a44-a549-e9707f39977f
3669,"Amu.ind, overfladebehandling stålkonstruktioner",5,,1391c6e2-a3fc-4aa4-8e5c-937cf62071db
3670,"Amu.ind, spåntagende metalindustri",5,,57ca7515-33a5-46e3-b798-aac8dffe5293
3671,"Amu.ind, køle- og klimaanlæg",5,,fa5f33fd-e065-4e5d-b6e2-73efd3cb4dd8
3672,"Amu.ind, montage af elektronik",5,,ece2bfe4-46d2-405c-b778-ed862e2c5795
3673,"Amu.adm, operativ retshåndhævelse, forebyggelse og efterforskning",5,,ce55323d-cb99-4c4a-bf99-979485f21e84
3674,"Amu.mej, skovbrug og landskabsdrift",5,,d93a0100-da72-468a-a2b0-71465c1d4420
3675,"Amu.ind, fremstilling af medicinalvarer og -produkter",5,,edcfd9ca-4d31-4287-83e9-19d6d9cdf034
3676,"Amu.adm, praktisk kirketjeneste",5,,9ff93e74-a3db-42ae-8728-e6214eef3dc7
3677,"Amu.ind, industriel produktion af levneds- og nydelsesmidler",5,,26535bd0-fbe4-46e0-af20-8586d051185a
3678,"Amu.ind, procesindustriel produktion af non-food produkter",5,,83040a6d-4a99-455c-b7ab-94a6d509099a
3679,"Amu.srv, rengøringsservice",5,,fce3659a-f2a1-499c-82a5-679b761fca23
3680,"Amu.ind, arbejdets organisering ved produktion i industrien",5,,ed766562-fc37-4b46-a6d3-0ab464240b4d
3681,"Amu.ind, plastområdet - hærdeplast",5,,973f258e-ed81-416d-9369-c6ce23d14bfb
3682,"Amu.ind, plastområdet - plastsvejsning",5,,46426a47-8283-48bb-a3f9-1f41b4ba19b7
3683,"Amu.ind, plastområdet - termoplast",5,,40a603f6-799f-488b-a83e-cccd1ec77d1b
3684,"Amu.ind, montage af lettere industriprodukter",5,,5d142967-6a4f-4130-b43d-f8d9e9327fe6
3685,"Amu.ind, elektroniske komponenter og produkter",5,,ce9db451-c080-42d9-8c66-7f7d131b65cf
3686,"Amu.ind, forsynings- og distributionssektorerne",5,,78262df7-0b23-4c13-9d2a-33b505872d95
3687,"Amu.srv, vagtservice",5,,921ae79d-c2a7-4142-a7ac-67e0fa34c0be
3688,"Amu.soc, patientrelateret service på sygehusene",5,,4c8fe677-55a8-491f-9ae3-79434b2c48fc
3689,"Amu.lev, madfremstilling - restaurant, kantine og catering",5,,6ef217cc-ef7d-4ec2-91b0-51a13c6fb43c
3690,"Amu.eli, blikkenslagerarbejde",5,,5b0e8731-6f53-4fae-8ed6-f86a4608bdf6
3691,"Amu.eli, servicering af varme og sanitet",5,,ea4d215c-3832-450c-ab65-24465b1f3bff
3692,"Amu.soc, omsorg, sygepleje og pædagogisk arbejde",5,,c3ccc32a-920f-4487-981c-0a827de5eed9
3693,"Amu.eli, installation og service af klima og ventilation",5,,ce3dce0a-2cd5-47dc-8107-00288889cdc1
3694,"Amu.eli, Installation service - varme-vand-afløb vvs-området",5,,1506c59c-edb5-4baa-a164-8e1a679767bf
3695,"Amu.soc, sundheds-og sygeplejeopgaver i sygehusvæsenet",5,,947186c5-a828-4f5b-b340-e5490bdd2a2e
3696,"Amu.eli, skorstensfejerarbejde",5,,a2163d61-8fe2-4f3c-9ea6-24d692bf670c
3697,"Amu.eli, industrielle rørsystemer og anlæg",5,,2b9bfdeb-b9fe-44eb-bd0e-162c3a219d79
3698,"Amu.srv, tandteknik",5,,638701b9-d832-4fd2-b88d-067255fff7cf
3699,"Amu.træ, bolig- og autointeriørmontering",5,,eb6d6078-93d0-401e-8f77-983c1c17ab49
3700,"Amu.træ, massivtræmøbel",5,,7b2d4ce2-2392-4a17-86bf-3bbed4f9b1fc
3701,"Amu.adm, kontrol og resocialisering af indsatte og asylansøgere",5,,cdbfc7d3-bfb6-451d-80bd-17338eac8e94
3702,"Amu.træ, savværk og halvfabrikata",5,,e1fa91ad-1d07-40aa-abed-2775ab607800
3703,"Amu.træ, vinduer, døre og bygningskomponenter",5,,a173ba5e-24ed-4b67-97c8-15721db512d4
3704,"Amu.træ, plademøbel",5,,de874346-f6ee-4711-a593-27ef86bb7050
3705,"Amu.met, cykelmekanisk område",5,,23bdff6d-cfb9-4a23-93b8-814f7e2d782e
3706,"Amu.met, entreprenør- og landbrugstekniske område",5,,79a52690-8994-4cc0-86db-4bd68517001e
3707,"Amu.met, køleteknisk område",5,,a623a2f5-dde8-4960-abfd-466bc9846d9a
3708,"Amu.met, klimateknisk område",5,,75acaac5-b351-4dd3-aa34-e1a7a8d36ad9
3709,"Amu.met, varmeteknisk område (fyrede anlæg)",5,,b19bca68-3a53-4088-83cc-64f5c5d59664
3710,"Amu.ind, betjening og programmering industrirobotter",5,,9e6a834b-f004-48ed-bd84-f0080e3a94d8
3711,"Amu.ind, produktion i fiske- og fjerkræindustrien",5,,6ed70e86-f095-4d10-b739-ffe862ca988f
3712,"Amu.ind, pladebearbejdende metalindustri",5,,51b9a255-3bf0-4796-a024-6306dab0ab8c
3713,"Amu.ind, industriel overfladebehandling",5,,e35e6aff-e389-4d5b-8c80-a67a4874d6f3
3714,"Amu.trp, grundkompetence chauffør - bus",5,,392fc7f3-eb24-4002-870b-bb2aef32c0d2
3715,"Amu.trp, grundkompetence lager og terminal",5,,98ec2fba-dd0e-47d6-af15-782100fc792e
3716,"Amu.trp, lager og logistik",5,,8dba1cdf-ebc3-4612-8f1a-5921840aecab
3717,"Amu.trp, klargøring af togmateriel",5,,3e1713e5-d2b5-461f-bb47-17784ce6e0cd
3718,"Amu.trp, renovation",5,,e8d973e1-6969-4af4-a112-c1c44351d555
3719,"Amu.trp, flytning og møbeltransport",5,,0caebe55-cbfd-42d1-a15d-14f52244723c
3720,"Amu.trp, redning",5,,c8e348b8-102a-4000-9b1e-664ed1c7de91
3721,"Amu.trp, post",5,,4c66d293-b65c-47f8-88d8-2c99ecefbba7
3722,"Amu.trp, specialbefordring af personer",5,,73e6b720-1d17-4b68-80fc-56e1acab7a3a
3723,"Amu.trp, transportarbejde i lufthavne",5,,046208ff-7e31-4231-b262-258e4fb9343e
3724,"Amu.trp, havn og terminal",5,,949ff130-baaa-4105-b5f5-01675b985c47
3725,"Amu.ind, medicinfremstilling",5,,5c83dcf1-54f9-45a8-befc-58a03222b140
